basin,country,year,Value
AMAZ,PER,2020,1632.2484383402848
AMAZ,PER,2025,1700.0507866756948
AMAZ,PER,2030,1770.1473300438593
AMAZ,PER,2035,1839.56769494922
AMAZ,PER,2040,1900.598420189899
AMAZ,PER,2045,1947.9665086617656
AMAZ,PER,2050,1947.9353874884262
AMAZ,PER,2060,1902.4972370833807
AMAZ,PER,2070,1867.2295829097413
AMAZ,PER,2080,1818.6028839356381
AMAZ,PER,2090,1763.1699499136118
AMAZ,PER,2100,1724.697756543395
PERU,PER,2005,1205.764365209538
PERU,PER,2010,1278.3867387753526
PERU,PER,2015,1610.2041448989692
PERU,PER,2020,1625.225346359639
PERU,PER,2025,1691.4519084803906
PERU,PER,2030,1780.7912080032736
PERU,PER,2035,1889.8474745093272
PERU,PER,2040,2004.6492247336382
PERU,PER,2045,2140.1188117012325
PERU,PER,2050,2231.6389193178525
PERU,PER,2060,2292.954971433861
PERU,PER,2070,2333.44565327747
PERU,PER,2080,2339.016621167534
PERU,PER,2090,2305.410412838687
PERU,PER,2100,2263.2326720765477
PHIL,PHL,2005,8246.263470007862
PHIL,PHL,2010,8869.804816989388
PHIL,PHL,2015,9225.915846356507
PHIL,PHL,2020,9376.914120741101
PHIL,PHL,2025,9743.499252704623
PHIL,PHL,2030,10188.293586357098
PHIL,PHL,2035,10643.397230045379
PHIL,PHL,2040,10985.725631259715
PHIL,PHL,2045,11205.117432525518
PHIL,PHL,2050,11315.908011190688
PHIL,PHL,2060,11101.056999284236
PHIL,PHL,2070,10398.617905972093
PHIL,PHL,2080,9936.814865358165
PHIL,PHL,2090,9848.66389516291
PHIL,PHL,2100,9763.337159364808
FLYY,PNG,2005,50.461760432888326
FLYY,PNG,2010,58.55041891283429
FLYY,PNG,2015,61.73604634670344
FLYY,PNG,2020,62.13418659844358
FLYY,PNG,2025,65.70929040049207
FLYY,PNG,2030,70.09372962706118
FLYY,PNG,2035,73.73684530533637
FLYY,PNG,2040,75.99059491822979
FLYY,PNG,2045,77.6886625173158
FLYY,PNG,2050,79.44175696384346
FLYY,PNG,2060,83.77857986755224
FLYY,PNG,2070,85.66271377992265
FLYY,PNG,2080,84.37486772998676
FLYY,PNG,2090,82.40083745416565
FLYY,PNG,2100,79.89112808097158
IRJA,PNG,2005,56.63560531489291
IRJA,PNG,2010,66.13573012680618
IRJA,PNG,2015,70.50997565842813
IRJA,PNG,2020,71.00499354222772
IRJA,PNG,2025,74.90835494772523
IRJA,PNG,2030,79.63774503643901
IRJA,PNG,2035,83.64028602907945
IRJA,PNG,2040,86.23666746225649
IRJA,PNG,2045,88.29290939290611
IRJA,PNG,2050,90.53458757724823
IRJA,PNG,2060,95.87894603556643
IRJA,PNG,2070,98.58768947925151
IRJA,PNG,2080,97.78800056570057
IRJA,PNG,2090,96.09265585657228
IRJA,PNG,2100,93.41836742259392
PNGC,PNG,2005,442.295212898757
PNGC,PNG,2010,499.1244092352799
PNGC,PNG,2015,524.0193619150176
PNGC,PNG,2020,525.3862380862948
PNGC,PNG,2025,556.8008779337239
PNGC,PNG,2030,598.9010363967432
PNGC,PNG,2035,634.8347717835235
PNGC,PNG,2040,658.4719406433106
PNGC,PNG,2045,676.90526351776
PNGC,PNG,2050,692.1769930031563
PNGC,PNG,2060,735.1984355264358
PNGC,PNG,2070,762.2326280610981
PNGC,PNG,2080,744.8719844252907
PNGC,PNG,2090,716.4196841698019
PNGC,PNG,2100,687.6124030581468
SEPI,PNG,2005,177.1550418685884
SEPI,PNG,2010,205.7287159262375
SEPI,PNG,2015,216.80594851040235
SEPI,PNG,2020,218.24400634297342
SEPI,PNG,2025,230.67058223493467
SEPI,PNG,2030,246.01186460428582
SEPI,PNG,2035,258.67013994050706
SEPI,PNG,2040,266.92807076256355
SEPI,PNG,2045,273.4522378275546
SEPI,PNG,2050,280.1318322951633
SEPI,PNG,2060,296.10104968075035
SEPI,PNG,2070,303.8778867430973
SEPI,PNG,2080,301.8720261349
SEPI,PNG,2090,296.8513214806381
SEPI,PNG,2100,289.62867012885556
ODER,POL,2005,3544.5042945066216
ODER,POL,2010,3368.922824717653
ODER,POL,2015,3535.019076623095
ODER,POL,2020,3527.140564257434
ODER,POL,2025,3737.281987616002
ODER,POL,2030,3845.10956315036
ODER,POL,2035,3945.5907969237655
ODER,POL,2040,4028.9017527033443
ODER,POL,2045,4146.508234457373
ODER,POL,2050,4282.386123330291
ODER,POL,2060,4570.6318859455705
ODER,POL,2070,4628.79699542177
ODER,POL,2080,4613.248712756074
ODER,POL,2090,4558.265212780039
ODER,POL,2100,4540.694234677182
PLCO,POL,2005,999.7091117157796
PLCO,POL,2010,960.702574716456
PLCO,POL,2015,940.8314087112711
PLCO,POL,2020,936.5365746724788
PLCO,POL,2025,988.5205829938996
PLCO,POL,2030,1026.6313555579088
PLCO,POL,2035,1059.675010578349
PLCO,POL,2040,1089.3590876351182
PLCO,POL,2045,1122.26045811306
PLCO,POL,2050,1154.5923244965768
PLCO,POL,2060,1222.3082870215844
PLCO,POL,2070,1218.0255945095914
PLCO,POL,2080,1199.0874750257776
PLCO,POL,2090,1175.8175930652567
PLCO,POL,2100,1166.1940925979172
WISL,POL,2005,5655.671034693171
WISL,POL,2010,5246.193004757037
WISL,POL,2015,5416.883294967497
WISL,POL,2020,5401.86851017915
WISL,POL,2025,5736.119832451737
WISL,POL,2030,5895.743535476996
WISL,POL,2035,6032.707633603601
WISL,POL,2040,6164.955299445084
WISL,POL,2045,6362.035231034848
WISL,POL,2050,6590.953559219404
WISL,POL,2060,7080.421682042692
WISL,POL,2070,7172.9365915891885
WISL,POL,2080,7132.017336218645
WISL,POL,2090,7041.677279144537
WISL,POL,2100,7017.568193762908
DOUR,PRT,2005,255.49993099269994
DOUR,PRT,2010,225.03308349012136
DOUR,PRT,2015,227.90313609330423
DOUR,PRT,2020,220.78805982151778
DOUR,PRT,2025,218.36778163162282
DOUR,PRT,2030,209.72976422340986
DOUR,PRT,2035,204.41439106694457
DOUR,PRT,2040,200.4852788639923
DOUR,PRT,2045,198.53920534737057
DOUR,PRT,2050,196.37206673456726
DOUR,PRT,2060,178.6106595999124
DOUR,PRT,2070,151.66842988503623
DOUR,PRT,2080,130.45583307748788
DOUR,PRT,2090,116.71721667048871
DOUR,PRT,2100,106.65077790476938
GUAD,PRT,2005,300.61558740236006
GUAD,PRT,2010,268.4495514246937
GUAD,PRT,2015,271.79113843384215
GUAD,PRT,2020,263.4678270665303
GUAD,PRT,2025,263.29354040068006
GUAD,PRT,2030,258.48580989489926
GUAD,PRT,2035,258.791848412255
GUAD,PRT,2040,259.7731018748297
GUAD,PRT,2045,261.2566384516282
GUAD,PRT,2050,260.38424399386804
GUAD,PRT,2060,249.10586083410533
GUAD,PRT,2070,226.21207567512295
GUAD,PRT,2080,201.36679139831696
GUAD,PRT,2090,178.21768104581568
GUAD,PRT,2100,157.7927500407236
SPAC,PRT,2005,674.5404407589352
SPAC,PRT,2010,612.6794958179499
SPAC,PRT,2015,617.2292213046524
SPAC,PRT,2020,596.5986543571402
SPAC,PRT,2025,592.6297272345263
SPAC,PRT,2030,576.8698076126462
SPAC,PRT,2035,570.374618202058
SPAC,PRT,2040,565.99686718803
SPAC,PRT,2045,564.5217301675573
SPAC,PRT,2050,559.0568397999336
SPAC,PRT,2060,523.4814683585352
SPAC,PRT,2070,463.4638036999047
SPAC,PRT,2080,408.9201754394576
SPAC,PRT,2090,367.0515442951869
SPAC,PRT,2100,331.41059359521597
TAGU,PRT,2005,243.64657965455018
TAGU,PRT,2010,229.96045585532292
TAGU,PRT,2015,237.43069159346518
TAGU,PRT,2020,229.55313571544315
TAGU,PRT,2025,227.86183629479427
TAGU,PRT,2030,222.50318114355304
TAGU,PRT,2035,220.4230855643258
TAGU,PRT,2040,218.58315311606097
TAGU,PRT,2045,217.1755893667917
TAGU,PRT,2050,213.77176377716728
TAGU,PRT,2060,198.82285670026536
TAGU,PRT,2070,175.98768228737902
TAGU,PRT,2080,154.08695721972336
TAGU,PRT,2090,134.8441196263581
TAGU,PRT,2100,118.60765856638369
LAPL,PRY,2005,3713.2720614264217
LAPL,PRY,2010,4161.4990719174375
LAPL,PRY,2015,4588.395766326595
LAPL,PRY,2020,4576.601721648569
LAPL,PRY,2025,4761.753943713449
LAPL,PRY,2030,4887.809982409839
LAPL,PRY,2035,4861.2568882984415
LAPL,PRY,2040,4738.077566903313
LAPL,PRY,2045,4649.894253566879
LAPL,PRY,2050,4591.069863716197
LAPL,PRY,2060,4306.838418494216
LAPL,PRY,2070,3963.4226991027417
LAPL,PRY,2080,3932.4982601533316
LAPL,PRY,2090,4207.900962714601
LAPL,PRY,2100,4634.434728559182
DANU,ROU,2005,9069.19079856988
DANU,ROU,2010,8363.875352729805
DANU,ROU,2015,8778.265488430487
DANU,ROU,2020,8853.792266941298
DANU,ROU,2025,9199.546784637447
DANU,ROU,2030,9343.65098783853
DANU,ROU,2035,9328.07860351789
DANU,ROU,2040,9214.949845854444
DANU,ROU,2045,9134.821888368613
DANU,ROU,2050,9055.695738645712
DANU,ROU,2060,8797.334973930492
DANU,ROU,2070,8499.28287124576
DANU,ROU,2080,8251.189272935255
DANU,ROU,2090,7997.455876028425
DANU,ROU,2100,7720.995295097758
AMUR,RUS,2005,4137.207449902753
AMUR,RUS,2010,4002.4147110297795
AMUR,RUS,2015,4074.4605306894036
AMUR,RUS,2020,3920.7609742250775
AMUR,RUS,2025,3915.6848124584862
AMUR,RUS,2030,3948.0002828852585
AMUR,RUS,2035,3963.546964302266
AMUR,RUS,2040,3971.1065310117824
AMUR,RUS,2045,3970.3704693391783
AMUR,RUS,2050,3947.5151096319437
AMUR,RUS,2060,3845.395885900246
AMUR,RUS,2070,3719.342174220431
AMUR,RUS,2080,3630.2307664244063
AMUR,RUS,2090,3615.8304587333223
AMUR,RUS,2100,3692.5906090278318
LENA,RUS,2005,0.3712234982733875
LENA,RUS,2010,1.28246749553227
LENA,RUS,2015,6.71465925751631
LENA,RUS,2020,6.277517693165272
LENA,RUS,2025,6.320809151848355
LENA,RUS,2030,6.3982888470388914
LENA,RUS,2035,6.476592592389679
LENA,RUS,2040,6.5385427171667985
LENA,RUS,2045,6.5690199809271945
LENA,RUS,2050,6.581770783724817
LENA,RUS,2060,6.560720378508254
LENA,RUS,2070,6.5001222751655625
LENA,RUS,2080,6.389564038168647
LENA,RUS,2090,6.263834088823778
LENA,RUS,2100,6.164704398612063
OBBB,RUS,2005,28134.538514956308
OBBB,RUS,2010,27495.530936395036
OBBB,RUS,2015,28113.20269426182
OBBB,RUS,2020,27513.02556884416
OBBB,RUS,2025,28083.82910883186
OBBB,RUS,2030,28880.45689425349
OBBB,RUS,2035,29487.62184556918
OBBB,RUS,2040,29926.50070816079
OBBB,RUS,2045,30278.198904021872
OBBB,RUS,2050,30534.576563387727
OBBB,RUS,2060,30886.08979159891
OBBB,RUS,2070,31143.672551255277
OBBB,RUS,2080,31533.406059558456
OBBB,RUS,2090,32207.50556039835
OBBB,RUS,2100,33211.55180171748
VOLG,RUS,2005,73279.36054352319
VOLG,RUS,2010,73956.12963861298
VOLG,RUS,2015,75862.02672839662
VOLG,RUS,2020,75056.25136979135
VOLG,RUS,2025,76447.7904252536
VOLG,RUS,2030,77526.22501966787
VOLG,RUS,2035,78076.1262416169
VOLG,RUS,2040,78523.11991336152
VOLG,RUS,2045,79117.96347999256
VOLG,RUS,2050,79573.90313000913
VOLG,RUS,2060,80007.94997428085
VOLG,RUS,2070,79917.33583826655
VOLG,RUS,2080,79316.34836234292
VOLG,RUS,2090,78640.2866321162
VOLG,RUS,2100,77800.38393629601
YENS,RUS,2005,3542.62241401886
YENS,RUS,2010,3431.5806278228897
YENS,RUS,2015,3427.3040480887717
YENS,RUS,2020,3290.0310183496304
YENS,RUS,2025,3294.319247736739
YENS,RUS,2030,3322.905220983963
YENS,RUS,2035,3327.0812150742895
YENS,RUS,2040,3312.673412291911
YENS,RUS,2045,3278.7970973220918
YENS,RUS,2050,3221.5822397341612
YENS,RUS,2060,3064.409680847875
YENS,RUS,2070,2913.983458438181
YENS,RUS,2080,2791.636578722661
YENS,RUS,2090,2732.8131148454536
YENS,RUS,2100,2744.3143872253
CONG,RWA,2005,192.19219233257124
CONG,RWA,2010,202.94841467781768
CONG,RWA,2015,216.30322263756665
CONG,RWA,2020,207.02440170508146
CONG,RWA,2025,207.83563859790505
CONG,RWA,2030,209.74603117644608
CONG,RWA,2035,205.3447019313796
CONG,RWA,2040,187.29917844541546
CONG,RWA,2045,161.66882336231916
CONG,RWA,2050,136.04957158403337
CONG,RWA,2060,94.28734615336904
CONG,RWA,2070,66.49894716713253
CONG,RWA,2080,49.465715484151204
CONG,RWA,2090,41.69715476962309
CONG,RWA,2100,39.21694065209415
NILE,RWA,2005,902.0620546657051
NILE,RWA,2010,903.5094112832644
NILE,RWA,2015,902.3581761933855
NILE,RWA,2020,850.031503654373
NILE,RWA,2025,817.2097864307127
NILE,RWA,2030,773.163330857806
NILE,RWA,2035,713.5611563154001
NILE,RWA,2040,617.5715688281699
NILE,RWA,2045,520.3451980876827
NILE,RWA,2050,429.73651125560013
NILE,RWA,2060,288.263941393
NILE,RWA,2070,197.53959233328487
NILE,RWA,2080,146.50612758501913
NILE,RWA,2090,124.69703091609217
NILE,RWA,2100,117.35001937951843
ARPA,SAU,2005,940.7844144592123
ARPA,SAU,2010,728.7869470362025
ARPA,SAU,2015,624.6288450275235
ARPA,SAU,2020,535.8375764544197
ARPA,SAU,2025,408.23163724997937
ARPA,SAU,2030,303.0762891623892
ARPA,SAU,2035,255.44103581991254
ARPA,SAU,2040,219.97752490911233
ARPA,SAU,2045,218.79180098379624
ARPA,SAU,2050,229.01555683590357
ARPA,SAU,2060,237.04905608948013
ARPA,SAU,2070,226.96853042949976
ARPA,SAU,2080,198.90080172895745
ARPA,SAU,2090,164.32128624882574
ARPA,SAU,2100,129.8715103839848
RSEE,SAU,2005,465.2606646012366
RSEE,SAU,2010,374.053484706626
RSEE,SAU,2015,594.317322446428
RSEE,SAU,2020,521.8030970141012
RSEE,SAU,2025,435.06127575405134
RSEE,SAU,2030,351.1181407236219
RSEE,SAU,2035,303.3441723092567
RSEE,SAU,2040,265.6565920920682
RSEE,SAU,2045,252.49971997647026
RSEE,SAU,2050,249.0370772006148
RSEE,SAU,2060,240.6483252799246
RSEE,SAU,2070,223.3148081502548
RSEE,SAU,2080,192.7221890128195
RSEE,SAU,2090,157.64893189367803
RSEE,SAU,2100,124.03354119275328
ANIN,SDN,2005,23.087412701846564
ANIN,SDN,2010,23.087412701846564
ANIN,SDN,2015,23.087412701846564
ANIN,SDN,2020,20.940004656268837
ANIN,SDN,2025,19.84313662109335
ANIN,SDN,2030,15.237742370327911
ANIN,SDN,2035,10.28676275460466
ANIN,SDN,2040,7.021881005753817
ANIN,SDN,2045,5.326567418717554
ANIN,SDN,2050,4.249679908418047
ANIN,SDN,2060,2.8832777428209355
ANIN,SDN,2070,1.9597721759229718
ANIN,SDN,2080,1.3274571586755437
ANIN,SDN,2090,1.3362831525634316
ANIN,SDN,2100,1.7491467015215814
ARGA,SDN,2005,13.26367771851589
ARGA,SDN,2010,13.26367771851589
ARGA,SDN,2015,13.26367771851589
ARGA,SDN,2020,12.576814666747675
ARGA,SDN,2025,11.127597707834434
ARGA,SDN,2030,8.73487480243182
ARGA,SDN,2035,5.963566289697274
ARGA,SDN,2040,3.983114876222434
ARGA,SDN,2045,2.9538943397401534
ARGA,SDN,2050,2.3413251509943662
ARGA,SDN,2060,1.6221251484364358
ARGA,SDN,2070,1.2922832890757538
ARGA,SDN,2080,1.5621689605068
ARGA,SDN,2090,2.5727272963365606
ARGA,SDN,2100,4.417171582695117
LCHA,SDN,2005,913.752766542773
LCHA,SDN,2010,913.752766542773
LCHA,SDN,2015,913.752766542773
LCHA,SDN,2020,841.5642797029694
LCHA,SDN,2025,693.0952312554014
LCHA,SDN,2030,547.136377910832
LCHA,SDN,2035,459.57645055672486
LCHA,SDN,2040,360.2624185107696
LCHA,SDN,2045,305.3445462985466
LCHA,SDN,2050,272.6802082943852
LCHA,SDN,2060,215.4799071288776
LCHA,SDN,2070,163.95411017639594
LCHA,SDN,2080,121.10658316101988
LCHA,SDN,2090,87.90789066732687
LCHA,SDN,2100,83.0489957130287
NILE,SDN,2005,21979.618086014725
NILE,SDN,2010,21979.618086014725
NILE,SDN,2015,21979.618086014725
NILE,SDN,2020,20893.956940546577
NILE,SDN,2025,17929.17867537591
NILE,SDN,2030,14147.285549738188
NILE,SDN,2035,9879.499407916208
NILE,SDN,2040,6359.422440375609
NILE,SDN,2045,4703.0361759054485
NILE,SDN,2050,3784.847559973714
NILE,SDN,2060,2665.4549126595944
NILE,SDN,2070,2022.2292793115912
NILE,SDN,2080,1882.5026391583524
NILE,SDN,2090,1823.391826488645
NILE,SDN,2100,1957.2073479017429
AFWC,SEN,2005,1497.6793386079935
AFWC,SEN,2010,1820.855333627997
AFWC,SEN,2015,1853.9168363982465
AFWC,SEN,2020,1774.7656952262018
AFWC,SEN,2025,1836.24047643818
AFWC,SEN,2030,1914.6757201702794
AFWC,SEN,2035,1985.2545539358819
AFWC,SEN,2040,2030.0244664540617
AFWC,SEN,2045,2037.5646982791125
AFWC,SEN,2050,2038.6434586562348
AFWC,SEN,2060,2064.268481109211
AFWC,SEN,2070,2023.9757249611916
AFWC,SEN,2080,2009.1382021026673
AFWC,SEN,2090,2023.882976718047
AFWC,SEN,2100,1969.6133196962285
SENE,SEN,2005,391.5591003667879
SENE,SEN,2010,467.54038496182545
SENE,SEN,2015,510.01659085094747
SENE,SEN,2020,489.03243981743174
SENE,SEN,2025,514.2223144863964
SENE,SEN,2030,547.1264683606036
SENE,SEN,2035,578.2736898183957
SENE,SEN,2040,599.4128888765172
SENE,SEN,2045,604.6128373534958
SENE,SEN,2050,607.0978591184783
SENE,SEN,2060,624.2954155871801
SENE,SEN,2070,613.6074646198354
SENE,SEN,2080,624.8296348459103
SENE,SEN,2090,634.822594296023
SENE,SEN,2100,620.0460648229499
SOLI,SLB,2005,40.94009582562573
SOLI,SLB,2010,39.706406284677854
SOLI,SLB,2015,42.863263387865025
SOLI,SLB,2020,43.47791049564569
SOLI,SLB,2025,45.87840419164659
SOLI,SLB,2030,49.23615057711277
SOLI,SLB,2035,52.76840926605853
SOLI,SLB,2040,55.525624184242844
SOLI,SLB,2045,57.36567311789817
SOLI,SLB,2050,59.45023931872118
SOLI,SLB,2060,61.121650557239036
SOLI,SLB,2070,58.60791787929327
SOLI,SLB,2080,56.54591242604456
SOLI,SLB,2090,55.35404742738759
SOLI,SLB,2100,53.420149367022226
SPII,SLB,2005,8.248612402997438
SPII,SLB,2010,7.78678518134058
SPII,SLB,2015,8.599186353588953
SPII,SLB,2020,8.71583492702973
SPII,SLB,2025,9.179420255475106
SPII,SLB,2030,9.850501729969684
SPII,SLB,2035,10.557506688882292
SPII,SLB,2040,11.11971393681239
SPII,SLB,2045,11.53402328959781
SPII,SLB,2050,12.01782281565012
SPII,SLB,2060,12.47216947664421
SPII,SLB,2070,12.01932034959173
SPII,SLB,2080,11.667131466805301
SPII,SLB,2090,11.52034140595787
SPII,SLB,2100,11.253076642415028
AFWC,SLE,2005,2012.1871724941213
AFWC,SLE,2010,2159.8754361596475
AFWC,SLE,2015,2185.6725447263666
AFWC,SLE,2020,2159.919885244304
AFWC,SLE,2025,2172.8270924145645
AFWC,SLE,2030,2175.548520606201
AFWC,SLE,2035,1993.51260547516
AFWC,SLE,2040,1784.8440963350208
AFWC,SLE,2045,1632.7283994230522
AFWC,SLE,2050,1503.9608407483804
AFWC,SLE,2060,1318.597464665803
AFWC,SLE,2070,1276.1612964750884
AFWC,SLE,2080,1207.3183054520703
AFWC,SLE,2090,1033.6345495062415
AFWC,SLE,2100,928.9225940666402
SCAM,SLV,2005,783.873488353378
SCAM,SLV,2010,831.1971200031949
SCAM,SLV,2015,849.9041054362013
SCAM,SLV,2020,844.3190420186372
SCAM,SLV,2025,866.5928451204973
SCAM,SLV,2030,873.1794845200935
SCAM,SLV,2035,884.7923351929477
SCAM,SLV,2040,895.0264476929677
SCAM,SLV,2045,910.7079225053327
SCAM,SLV,2050,923.9597982276198
SCAM,SLV,2060,937.4987938442155
SCAM,SLV,2070,981.3980875175338
SCAM,SLV,2080,953.1244604328646
SCAM,SLV,2090,954.8091032868253
SCAM,SLV,2100,1006.3446647326658
DANU,SRB,2005,3456.2577529909477
DANU,SRB,2010,3456.2577529909477
DANU,SRB,2015,3397.328237329965
DANU,SRB,2020,3396.94775839229
DANU,SRB,2025,3547.013833193555
DANU,SRB,2030,3676.3465290532968
DANU,SRB,2035,3786.66108625411
DANU,SRB,2040,3893.533113430922
DANU,SRB,2045,3974.6535386572036
DANU,SRB,2050,4019.0399051524582
DANU,SRB,2060,4081.1258569753586
DANU,SRB,2070,4236.523545209962
DANU,SRB,2080,4363.751866935988
DANU,SRB,2090,4395.035635310455
DANU,SRB,2100,4391.912197746926
GFGU,STP,2005,17.41534670819952
GFGU,STP,2010,16.916102005750155
GFGU,STP,2015,21.677443088017366
GFGU,STP,2020,20.531015424261746
GFGU,STP,2025,20.58627751900917
GFGU,STP,2030,21.712029890022247
GFGU,STP,2035,23.457368968297434
GFGU,STP,2040,24.8800947881875
GFGU,STP,2045,25.725309512471476
GFGU,STP,2050,26.289796910195243
GFGU,STP,2060,27.902412320647805
GFGU,STP,2070,28.42823409504309
GFGU,STP,2080,26.864668574253805
GFGU,STP,2090,24.409743449011724
GFGU,STP,2100,21.55203424436342
NESO,SUR,2005,46.452544876525394
NESO,SUR,2010,52.0275338566578
NESO,SUR,2015,60.91838541431937
NESO,SUR,2020,61.31865499912241
NESO,SUR,2025,63.72356830897027
NESO,SUR,2030,67.66872796595925
NESO,SUR,2035,76.48379794658536
NESO,SUR,2040,89.6661527122809
NESO,SUR,2045,101.72978597753442
NESO,SUR,2050,107.99699133227946
NESO,SUR,2060,105.33719382334904
NESO,SUR,2070,92.64182004901873
NESO,SUR,2080,83.66634906058971
NESO,SUR,2090,77.44915487777779
NESO,SUR,2100,73.70007359425017
DANU,SVK,2005,1409.1311124620527
DANU,SVK,2010,1245.2491205825102
DANU,SVK,2015,1324.9930423123687
DANU,SVK,2020,1302.2959035653507
DANU,SVK,2025,1359.510278506133
DANU,SVK,2030,1395.7863662324235
DANU,SVK,2035,1446.814281134286
DANU,SVK,2040,1494.3770519613984
DANU,SVK,2045,1547.189673351341
DANU,SVK,2050,1596.7704414091977
DANU,SVK,2060,1674.6123657414514
DANU,SVK,2070,1724.1211240296395
DANU,SVK,2080,1789.0235218233186
DANU,SVK,2090,1865.1707819646622
DANU,SVK,2100,1926.5566717278687
AGBS,SVN,2005,20.371381265254666
AGBS,SVN,2010,24.678154078998578
AGBS,SVN,2015,24.85249413640594
AGBS,SVN,2020,24.513912150608085
AGBS,SVN,2025,25.322691931581165
AGBS,SVN,2030,26.066993432797226
AGBS,SVN,2035,27.094642951879806
AGBS,SVN,2040,28.252615594689992
AGBS,SVN,2045,29.525869476026745
AGBS,SVN,2050,30.272366890703015
AGBS,SVN,2060,30.213737251159447
AGBS,SVN,2070,28.205399736102283
AGBS,SVN,2080,25.971981830452442
AGBS,SVN,2090,24.364659730128945
AGBS,SVN,2100,23.790910837556158
DANU,SVN,2005,137.36722506665902
DANU,SVN,2010,165.07422734477026
DANU,SVN,2015,165.77484344743667
DANU,SVN,2020,162.46778942890137
DANU,SVN,2025,167.61875782752205
DANU,SVN,2030,174.1319582753734
DANU,SVN,2035,180.80758238540122
DANU,SVN,2040,186.21559604827613
DANU,SVN,2045,190.65093932770677
DANU,SVN,2050,191.44947172174514
DANU,SVN,2060,185.02846652262275
DANU,SVN,2070,170.7598002834031
DANU,SVN,2080,155.26531596444843
DANU,SVN,2090,140.54712867667803
DANU,SVN,2100,129.9446902910079
SWED,SWE,2005,2175.6093137605408
SWED,SWE,2010,2240.504925305081
SWED,SWE,2015,2213.8582311162477
SWED,SWE,2020,2170.259519165551
SWED,SWE,2025,2300.3222077840574
SWED,SWE,2030,2308.1008069078143
SWED,SWE,2035,2340.203965877033
SWED,SWE,2040,2357.791728765169
SWED,SWE,2045,2373.9287121779007
SWED,SWE,2050,2372.492660241565
SWED,SWE,2060,2375.2578701425837
SWED,SWE,2070,2427.6112335910966
SWED,SWE,2080,2559.942579611684
SWED,SWE,2090,2698.0070787433524
SWED,SWE,2100,2675.336768258619
SASC,SWZ,2005,167.62277396223837
SASC,SWZ,2010,177.8822890583127
SASC,SWZ,2015,177.78520627349627
SASC,SWZ,2020,172.28864252147943
SASC,SWZ,2025,177.13652472919225
SASC,SWZ,2030,180.8582268908148
SASC,SWZ,2035,184.53183105367302
SASC,SWZ,2040,181.55578493694108
SASC,SWZ,2045,178.7935872458092
SASC,SWZ,2050,172.93568824082845
SASC,SWZ,2060,157.21134968166274
SASC,SWZ,2070,152.8219121798052
SASC,SWZ,2080,159.63525936153317
SASC,SWZ,2090,162.22603192665042
SASC,SWZ,2100,166.31964849238287
LCHA,TCD,2005,3708.627572096744
LCHA,TCD,2010,4053.267140056849
LCHA,TCD,2015,5049.15697202595
LCHA,TCD,2020,4789.045000071304
LCHA,TCD,2025,4885.655167566665
LCHA,TCD,2030,5065.332307720822
LCHA,TCD,2035,4634.167168016556
LCHA,TCD,2040,4017.296208419146
LCHA,TCD,2045,3533.523224804708
LCHA,TCD,2050,3145.0275056980754
LCHA,TCD,2060,2487.2516509323746
LCHA,TCD,2070,1896.8802656139671
LCHA,TCD,2080,1353.6850968119747
LCHA,TCD,2090,959.9090688189528
LCHA,TCD,2100,753.0740675804448
AFWC,TGO,2005,1206.604869470028
AFWC,TGO,2010,1306.8153943143589
AFWC,TGO,2015,1307.9058413041078
AFWC,TGO,2020,1279.8303422985912
AFWC,TGO,2025,1314.5352412959994
AFWC,TGO,2030,1356.1306639868267
AFWC,TGO,2035,1399.8782167508648
AFWC,TGO,2040,1453.6783054783482
AFWC,TGO,2045,1486.4718519706257
AFWC,TGO,2050,1505.8732667932748
AFWC,TGO,2060,1550.1817712789511
AFWC,TGO,2070,1573.6858631756654
AFWC,TGO,2080,1581.254655942718
AFWC,TGO,2090,1573.5440638808363
AFWC,TGO,2100,1551.1401782918338
VOLT,TGO,2005,1157.95094011912
VOLT,TGO,2010,1233.619847104785
VOLT,TGO,2015,1392.2670056468478
VOLT,TGO,2020,1342.6545644105113
VOLT,TGO,2025,1358.407350491389
VOLT,TGO,2030,1382.8847648227518
VOLT,TGO,2035,1408.418562020182
VOLT,TGO,2040,1433.0898637513242
VOLT,TGO,2045,1437.7208816573268
VOLT,TGO,2050,1443.2945279356861
VOLT,TGO,2060,1497.9258981838357
VOLT,TGO,2070,1569.2278766347417
VOLT,TGO,2080,1662.0094346549074
VOLT,TGO,2090,1762.419127087006
VOLT,TGO,2100,1813.4253690899675
CHAO,THA,2005,6659.911919990723
CHAO,THA,2010,6874.323735823611
CHAO,THA,2015,6730.224510710215
CHAO,THA,2020,6789.087210347359
CHAO,THA,2025,6961.175387875764
CHAO,THA,2030,7112.097510842328
CHAO,THA,2035,7281.054595791313
CHAO,THA,2040,7407.645950602442
CHAO,THA,2045,7483.2256706757325
CHAO,THA,2050,7495.602412663347
CHAO,THA,2060,7580.827842324837
CHAO,THA,2070,7679.827126651022
CHAO,THA,2080,7855.035619764552
CHAO,THA,2090,8024.422894376783
CHAO,THA,2100,8184.3210246305025
GTCC,THA,2005,1747.0601109537995
GTCC,THA,2010,1778.4957155624998
GTCC,THA,2015,1837.5599669543665
GTCC,THA,2020,1846.1218097444714
GTCC,THA,2025,1879.026440671721
GTCC,THA,2030,1897.4069538155914
GTCC,THA,2035,1921.3944748173699
