scenario,region,type,*,year,value
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2025,-17.611488331657327
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2030,8.289832944874929
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2040,-14.664464256371197
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2050,-15.176158154859186
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2060,-14.79242103758854
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2070,-15.562427932790666
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2080,-16.45950789322241
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2090,-16.060108704914075
SSP2_BaU_NoCC,AUT,Emi_CO2_AFO,Mt CO2/yr,2100,-15.466587109058178
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2005,-0.2715483509411128
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2010,-0.11925917267211117
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2015,-0.024469656012794216
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2020,1.2176119181238567
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2025,-0.33077978448293555
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2030,1.1573515268825894
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2040,-0.20468521751573698
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2050,-0.10263571194869592
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2060,-0.15176592848240952
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2070,-0.20983616815661027
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2080,-0.22824486419917944
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2090,-0.1517824671493341
SSP2_BaU_NoCC,AZE,Emi_CO2_AFO,Mt CO2/yr,2100,-0.20492006148835554
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2010,-1.8016023931835655e-07
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2015,0.009421417473667239
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2020,0.001431022612965011
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2025,-6.160732526666601e-06
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2030,0.002664238145920912
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2040,0.0005670456353885027
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2050,0.0006198605006268794
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2060,0.0004850536336932574
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2070,0.0004837632203419726
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2080,0.00034581644215235226
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2090,0.0005719317485279853
SSP2_BaU_NoCC,BHS,Emi_CO2_AFO,Mt CO2/yr,2100,0.0007269465063961475
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2010,-3.036253556874652e-07
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2015,-2.3984499238929665e-09
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2020,-2.798715332266834e-17
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2025,2.8207524608673606e-17
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2050,1.1992273602965277e-09
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2060,1.1018564300263127e-19
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2070,0.0002055584447664101
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2090,-1.1956528022475256e-09
SSP2_BaU_NoCC,BHR,Emi_CO2_AFO,Mt CO2/yr,2100,1.399357666133417e-17
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2005,-12.17677811343204
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2010,-4.876241004406086
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2015,-9.66291644844508
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2020,-0.11892499222120811
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2025,-4.56088798614751
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2030,5.080973993534217
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2040,25.68738753117991
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2050,12.489950769742112
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2060,6.775193020731582
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2070,5.721622059162497
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2080,0.3948884447480552
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2090,-1.8501942341638038
SSP2_BaU_NoCC,BGD,Emi_CO2_AFO,Mt CO2/yr,2100,-2.087185700709223
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2010,5.910977635795746e-08
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2015,4.783394494881305e-19
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2020,4.783394494881305e-19
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2025,4.783394494881305e-19
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2050,4.770369797114163e-05
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2060,9.8716846607409e-05
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2070,7.472710525731352e-05
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2080,4.411902702533318e-05
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2090,8.713507837503336e-05
SSP2_BaU_NoCC,BRB,Emi_CO2_AFO,Mt CO2/yr,2100,0.00012601497094110814
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2005,-3.9474161949470354
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2010,-3.98355129857145
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2015,-2.581454833463773
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2020,-0.4170280076450217
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2025,-3.937224278879844
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2030,5.783439234732148
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2040,-2.9352729601973313
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2050,0.9378427120370745
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2060,0.06251671442429796
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2070,-0.09575971873382283
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2080,-0.5183920016913532
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2090,-1.9150508065710188
SSP2_BaU_NoCC,BLR,Emi_CO2_AFO,Mt CO2/yr,2100,-2.5548522620839496
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2005,-3.3932782456359067
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2010,6.662000435348421
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2015,-2.776017277326997
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2020,27.00617283539522
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2025,-5.661132999342302
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2030,24.456318216926242
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2040,-1.1467046349978307
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2050,-1.2624781424273583
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2060,-1.720415546937603
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2070,-1.6195168346688076
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2080,-1.6628253394983672
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2090,-2.310920469868879
SSP2_BaU_NoCC,BEL,Emi_CO2_AFO,Mt CO2/yr,2100,-2.348176329972123
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2005,-5.739949031468219
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2010,-5.843057564100656
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2015,-3.31304610147071
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2020,-3.928528739660891
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2025,-5.62394722588195
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2030,-2.9324834079788293
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2040,-4.301882013645655
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2050,-5.6732847453644055
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2060,-5.457943336090527
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2070,-5.276864744924193
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2080,-5.2939778962666075
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2090,-4.359485778734584
SSP2_BaU_NoCC,BLZ,Emi_CO2_AFO,Mt CO2/yr,2100,-4.285518857998283
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2005,-2.1113630603985785
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2010,-0.6373039176524236
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2015,-1.7689031697139344
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2020,2.498070120470074
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2025,-1.8438885056114982
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2030,6.118485564404123
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2040,1.8022595126334489
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2050,0.7619007963801234
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2060,0.4567493513762968
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2070,-0.1631232878116915
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2080,-0.3553835343587073
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2090,-1.0565296423452213
SSP2_BaU_NoCC,BEN,Emi_CO2_AFO,Mt CO2/yr,2100,-1.0591116439565915
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2005,-3.588259688634086
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2010,0.16573802614553257
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2015,-1.1940552629020025
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2020,1.914295110566007
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2025,-0.2621099451846898
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2030,1.2148319685726285
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2040,7.130715310010721
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2050,3.1369537555962532
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2060,0.8270703964648167
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2070,0.1286230798649446
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2080,-2.329636678635664
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2090,-2.843952003892967
SSP2_BaU_NoCC,BTN,Emi_CO2_AFO,Mt CO2/yr,2100,-2.8993931837403295
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2005,-17.73103509184268
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2010,29.760482818025334
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2015,7.18897210914848
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2020,20.592581723056853
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2025,-1.6204923480252695
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2030,19.682407940664746
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2040,6.631004627771345
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2050,-11.682751300535946
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2060,-9.794836979871835
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2070,-9.479138647829075
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2080,-10.162557597871913
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2090,-8.691110061987322
SSP2_BaU_NoCC,BOL,Emi_CO2_AFO,Mt CO2/yr,2100,-8.943586508017521
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2005,-11.69575937911321
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2010,19.206587335875547
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2015,-10.294940741210306
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2020,-9.551861976172125
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2025,-10.655459496486909
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2030,-3.676952110059344
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2040,-10.315704550357637
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2050,-10.616212570318922
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2060,-10.78228394953409
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2070,-10.895150333370824
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2080,-10.925380625133947
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2090,-10.902226373604606
SSP2_BaU_NoCC,BIH,Emi_CO2_AFO,Mt CO2/yr,2100,-9.62106337954703
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2010,-1.3221676012431813
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2015,-2.4145814221870916
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2020,-0.537069636209532
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2025,-1.9678800171605118
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2030,-1.802667370735307
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2040,-1.0446092968265583
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2050,-0.454170783774444
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2060,0.10046923667559149
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2070,0.21308476848919378
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2080,0.12848194544802405
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2090,0.017862966111713927
SSP2_BaU_NoCC,BWA,Emi_CO2_AFO,Mt CO2/yr,2100,1.3800764541853152
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2005,-583.8323303892222
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2010,-232.98801834618928
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2015,-411.8207381045871
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2020,250.0003813240303
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2025,-191.21835576336775
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2030,514.6601800673556
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2040,134.58888362136219
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2050,-308.40964783355423
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2060,-402.23086389599086
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2070,-545.4335242101831
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2080,-777.4373458605384
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2090,-1128.9739288095795
SSP2_BaU_NoCC,BRA,Emi_CO2_AFO,Mt CO2/yr,2100,-1473.7367758931755
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2005,-0.4075187553901991
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2010,1.0465459997423072
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2015,1.004498907676107
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2020,0.24115384328317335
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2025,1.0510755866545287
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2030,0.7875905475730489
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2040,3.6266140129737603
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2050,2.860483558656067
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2060,0.6121513688830656
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2070,0.011107491919666996
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2080,0.0073845806731049155
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2090,0.015092132886549111
SSP2_BaU_NoCC,BRN,Emi_CO2_AFO,Mt CO2/yr,2100,0.012799501020171477
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2005,-9.862496500453618
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2010,-2.691464706276882
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2015,-7.673849998838491
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2020,-8.282114015767327
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2025,-10.117263942210535
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2030,-6.503941193218484
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2040,-9.313094982168325
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2050,-9.273924707477052
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2060,-9.442621640374572
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2070,-9.51506913630601
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2080,-9.58002718018398
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2090,-9.564366304350747
SSP2_BaU_NoCC,BGR,Emi_CO2_AFO,Mt CO2/yr,2100,-9.198282506031797
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2010,-0.40828630843783864
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2015,-0.563003202612085
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2020,0.22110724094603984
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2025,0.0745570086139653
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2030,0.8171123777272737
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2040,0.8058311759736978
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2050,0.4460833090694505
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2060,0.38318579968991195
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2070,0.35079713939656076
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2080,0.23329632707357895
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2090,0.18048286469334204
SSP2_BaU_NoCC,BFA,Emi_CO2_AFO,Mt CO2/yr,2100,0.7022164845003541
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2005,-1.3087164532649627
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2010,0.403058259686615
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2015,6.567205776711402
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2020,2.4508909773147765
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2025,1.091799220968482
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2030,12.60276470617895
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2040,8.527291909749922
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2050,5.40227752259024
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2060,3.496042528192674
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2070,2.3468342092595256
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2080,1.414097784848896
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2090,0.44308501333742617
SSP2_BaU_NoCC,BDI,Emi_CO2_AFO,Mt CO2/yr,2100,0.16258536242543897
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2010,-0.021865726281740803
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2015,-1.6114390626630216e-08
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2020,0.01093239851733333
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2025,-4.928919203397494e-09
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2030,1.1834118470828543e-18
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2040,-5.7138333490001915e-09
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2050,2.3645680574654292e-18
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2060,-2.689067677231481e-09
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2070,-8.40290640603885e-09
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2080,2.5767689086509332e-09
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2090,-8.40290640603405e-09
SSP2_BaU_NoCC,CPV,Emi_CO2_AFO,Mt CO2/yr,2100,0.0004877569825160997
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2005,-46.0920030239124
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2010,-13.156049533698585
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2015,-39.59709785264528
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2020,-32.03605676026637
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2025,-32.05132098626284
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2030,-26.53998581019823
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2040,-37.65106282146197
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2050,-39.80305507618137
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2060,-40.51601305421592
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2070,-40.25212064391766
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2080,-37.543887945449455
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2090,-37.903215798388445
SSP2_BaU_NoCC,KHM,Emi_CO2_AFO,Mt CO2/yr,2100,-39.71778796511764
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2005,-18.19786366390137
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2010,16.305368431718072
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2015,7.187835013891203
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2020,-6.981303885661211
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2025,-13.2926689081311
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2030,3.570394778032508
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2040,-5.706971967890734
SSP2_BaU_NoCC,CMR,Emi_CO2_AFO,Mt CO2/yr,2050,-8.22930322308767
