G,Rall,Value
165532,XOC,1.0
165532,AUS,1.0
165532,AUS_AINT,0.94
165532,AUS_MRDA,0.06
165533,XOC,1.0
165533,AUS,1.0
165533,AUS_AINT,0.9000000000000001
165533,AUS_MRDA,0.10000000000000002
165534,XOC,1.0
165534,AUS,1.0
165534,AUS_AEAC,0.24
165534,AUS_AINT,0.27999999999999997
165534,AUS_MRDA,0.48
165535,XOC,1.0
165535,AUS,1.0
165535,AUS_AEAC,0.84
165535,AUS_MRDA,0.16
165536,XOC,1.0
165536,AUS,1.0
165536,AUS_AEAC,0.55
165536,AUS_MRDA,0.44999999999999996
165537,XOC,1.0
165537,AUS,1.0
165537,AUS_AEAC,0.95
165537,AUS_MRDA,0.049999999999999996
165538,XOC,1.0
165538,AUS,1.0
165538,AUS_AEAC,1.0
165539,XOC,1.0
165539,AUS,1.0
165539,AUS_AEAC,1.0
165540,XOC,1.0
165540,AUS,1.0
165540,AUS_AEAC,1.0
165541,XOC,1.0
165541,AUS,1.0
165541,AUS_AEAC,1.0
165542,XOC,1.0
165542,AUS,1.0
165542,AUS_AEAC,1.0
165543,XOC,1.0
165543,AUS,1.0
165543,AUS_AEAC,1.0
165544,XOC,1.0
165544,AUS,1.0
165544,AUS_AEAC,1.0
165545,XOC,1.0
165545,AUS,1.0
165545,AUS_AEAC,1.0
165546,XOC,1.0
165546,AUS,1.0
165546,AUS_AEAC,1.0
165547,XOC,1.0
165547,AUS,1.0
165547,AUS_AEAC,1.0
165819,XLM,1.0
165819,CHL,1.0
165819,CHL_NCHI,1.0
165820,XLM,1.0
165820,CHL,1.0
165820,CHL_NCHI,1.0
165821,XLM,1.0
165821,CHL,1.0
165821,CHL_NCHI,1.0
165822,XLM,1.0
165822,CHL,1.0
165822,CHL_LPUN,0.21000000000000005
165822,CHL_NCHI,0.7900000000000001
165823,XLM,1.0
165823,ARG,0.06999999999999999
165823,CHL,0.9299999999999999
165823,ARG_LAPL,0.07
165823,CHL_LPUN,0.9000000000000001
165823,CHL_NCHI,0.030000000000000006
165824,XLM,0.9999999999999998
165824,ARG,0.94
165824,CHL,0.06
165824,ARG_LAPL,0.9399999999999997
165824,CHL_LPUN,0.059999999999999984
165825,XLM,1.0
165825,ARG,1.0
165825,ARG_LAPL,1.0
165826,XLM,1.0
165826,ARG,1.0
165826,ARG_LAPL,1.0
165827,XLM,1.0
165827,ARG,1.0
165827,ARG_LAPL,1.0
165828,XLM,1.0
165828,ARG,1.0
165828,ARG_LAPL,1.0
165829,XLM,1.0
165829,ARG,1.0
165829,ARG_LAPL,1.0
165830,XLM,1.0
165830,ARG,1.0
165830,ARG_LAPL,1.0
165831,XLM,1.0
165831,ARG,1.0
165831,ARG_LAPL,1.0
165832,XLM,1.0
165832,ARG,1.0
165832,ARG_LAPL,1.0
165833,XLM,1.0
165833,ARG,1.0
165833,ARG_LAPL,1.0
165834,XLM,1.0
165834,ARG,1.0
165834,ARG_LAPL,1.0
165835,XLM,1.0
165835,ARG,1.0
165835,ARG_LAPL,1.0
165836,XLM,1.0
165836,ARG,1.0
165836,ARG_LAPL,1.0
165837,XLM,1.0
165837,ARG,1.0
165837,ARG_LAPL,1.0
165838,XLM,1.0
165838,ARG,1.0
165838,ARG_LAPL,1.0
165839,XLM,1.0
165839,ARG,1.0
165839,ARG_LAPL,1.0
165840,XLM,1.0
165840,ARG,1.0
165840,ARG_LAPL,1.0
165841,XLM,1.0
165841,ARG,1.0
165841,ARG_LAPL,1.0
165842,XLM,1.0
165842,ARG,1.0
165842,ARG_LAPL,1.0
165843,XLM,1.0
165843,ARG,1.0
165843,ARG_LAPL,1.0
165844,XLM,1.0
165844,ARG,1.0
165844,ARG_LAPL,1.0
165845,XLM,0.9999999999999998
165845,ARG,0.61
165845,PRY,0.38999999999999996
165845,ARG_LAPL,0.5999999999999999
165845,PRY_LAPL,0.39999999999999986
165846,XLM,1.0
165846,PRY,1.0
165846,PRY_LAPL,1.0
165847,XLM,1.0
165847,PRY,1.0
165847,PRY_LAPL,1.0
165848,XLM,1.0
165848,PRY,1.0
165848,PRY_LAPL,1.0
165849,XLM,1.0
165849,PRY,1.0
165849,PRY_LAPL,1.0
165850,XLM,1.0
165850,PRY,1.0
165850,PRY_LAPL,1.0
165851,XLM,0.9399999999999998
165851,BRA,0.06
165851,PRY,0.94
165851,BRA_LAPL,0.06
165851,PRY_LAPL,0.9399999999999998
165852,XLM,0.06999999999999999
165852,BRA,0.9299999999999999
165852,PRY,0.06999999999999999
165852,BRA_LAPL,0.9299999999999999
165852,PRY_LAPL,0.06999999999999999
165853,BRA,1.0
165853,BRA_LAPL,1.0
165854,BRA,1.0
165854,BRA_LAPL,1.0
165855,BRA,1.0
165855,BRA_LAPL,1.0
165856,BRA,1.0
165856,BRA_LAPL,1.0
165857,BRA,1.0
165857,BRA_LAPL,1.0
165858,BRA,1.0
165858,BRA_LAPL,1.0
165859,BRA,1.0
165859,BRA_LAPL,1.0
165860,BRA,1.0
165860,BRA_LAPL,1.0
165861,BRA,1.0
165861,BRA_LAPL,0.44000000000000006
165861,BRA_UBSA,0.56
165862,BRA,1.0
165862,BRA_LAPL,0.43
165862,BRA_UBSA,0.57
165863,BRA,1.0
165863,BRA_LAPL,0.031914893617021274
165863,BRA_UBSA,0.9680851063829787
165864,BRA,1.0
165864,BRA_UBSA,1.0
165865,BRA,1.0
165865,BRA_UBSA,1.0
165990,XAF,1.0
165990,NAM,1.0
165990,NAM_NAMC,1.0
165991,XAF,1.0
165991,NAM,1.0
165991,NAM_NAMC,1.0
165992,XAF,1.0
165992,NAM,1.0
165992,NAM_NAMC,1.0
165993,XAF,1.0
165993,NAM,1.0
165993,NAM_NAMC,1.0
165994,XAF,1.0
165994,NAM,1.0
165994,NAM_NAMC,0.27999999999999997
165994,NAM_ORAN,0.7200000000000001
165995,XAF,1.0
165995,NAM,1.0
165995,NAM_ORAN,1.0
165996,XAF,1.0
165996,NAM,1.0
165996,NAM_ORAN,1.0
165997,XAF,1.0
165997,NAM,1.0
165997,NAM_ORAN,1.0
165998,XAF,1.0
165998,NAM,1.0
165998,NAM_ORAN,1.0
165999,XAF,1.0
165999,NAM,1.0
165999,NAM_ORAN,1.0
166000,XAF,1.0
166000,NAM,1.0
166000,NAM_ORAN,1.0
166001,XAF,1.0
166001,BWA,0.049999999999999996
166001,ZAF,0.95
166001,BWA_ORAN,0.049999999999999996
166001,ZAF_ORAN,0.95
166002,XAF,0.9999999999999998
166002,BWA,0.8999999999999999
166002,ZAF,0.09999999999999999
166002,BWA_ORAN,0.8999999999999998
166002,ZAF_ORAN,0.09999999999999998
166003,XAF,1.0
166003,BWA,1.0
166003,BWA_ORAN,1.0
166004,XAF,1.0
166004,BWA,1.0
166004,BWA_ORAN,1.0
166005,XAF,1.0
166005,BWA,1.0
166005,BWA_ORAN,1.0
166006,XAF,0.9999999999999998
166006,BWA,0.94
166006,ZAF,0.06
166006,BWA_ORAN,0.9399999999999997
166006,ZAF_ORAN,0.059999999999999984
166007,XAF,1.0
166007,BWA,0.53
166007,ZAF,0.47
166007,BWA_ORAN,0.53
166007,ZAF_ORAN,0.47
166008,XAF,1.0
166008,BWA,0.86
166008,ZAF,0.13999999999999999
166008,BWA_ORAN,0.86
166008,ZAF_ORAN,0.13999999999999999
166009,XAF,1.0
166009,BWA,1.0
166009,BWA_ORAN,1.0
166010,XAF,1.0
166010,BWA,1.0
166010,BWA_ORAN,1.0
166011,XAF,1.0
166011,BWA,1.0
166011,BWA_LIMP,0.13
166011,BWA_ORAN,0.87
166012,XAF,1.0
166012,BWA,0.49
166012,ZAF,0.51
166012,BWA_LIMP,0.3400000000000001
166012,BWA_ORAN,0.15000000000000002
166012,ZAF_LIMP,0.4100000000000001
166012,ZAF_ORAN,0.10000000000000002
166013,XAF,1.0
166013,ZAF,1.0
166013,ZAF_LIMP,1.0
166014,XAF,1.0
166014,ZAF,1.0
166014,ZAF_LIMP,1.0
166015,XAF,1.0
166015,ZAF,1.0
166015,ZAF_LIMP,1.0
166016,XAF,1.0
166016,ZAF,1.0
166016,ZAF_LIMP,1.0
166017,XAF,1.0
166017,ZAF,1.0
166017,ZAF_LIMP,1.0
166018,XAF,1.0
166018,ZAF,1.0
166018,ZAF_LIMP,1.0
166019,XAF,1.0
166019,ZAF,1.0
166019,ZAF_LIMP,1.0
166020,XAF,1.0
166020,ZAF,1.0
166020,ZAF_LIMP,1.0
166021,XAF,1.0
166021,ZAF,1.0
166021,ZAF_LIMP,0.59
166021,ZAF_SASC,0.41
166022,XAF,1.0
166022,ZAF,1.0
166022,ZAF_LIMP,0.13
166022,ZAF_SASC,0.87
166023,XAF,1.0
166023,ZAF,1.0
166023,ZAF_SASC,1.0
166024,XAF,1.0
166024,ZAF,1.0
166024,ZAF_SASC,1.0
166025,XAF,1.0
166025,MOZ,1.0
166025,MOZ_LIMP,1.0
166026,XAF,1.0
166026,MOZ,1.0
166026,MOZ_LIMP,1.0
166027,XAF,1.0
166027,MOZ,1.0
166027,MOZ_LIMP,1.0
166028,XAF,1.0
166028,MOZ,1.0
166028,MOZ_AIOC,0.23529411764705882
166028,MOZ_LIMP,0.7647058823529412
166049,XAF,1.0
166049,MDG,1.0
166049,MDG_MADA,1.0
166050,XAF,1.0
166050,MDG,1.0
166050,MDG_MADA,1.0
166051,XAF,1.0
166051,MDG,1.0
166051,MDG_MADA,1.0
166052,XAF,1.0
166052,MDG,1.0
166052,MDG_MADA,1.0
166053,XAF,1.0
166053,MDG,1.0
166053,MDG_MADA,1.0
166054,XAF,1.0
166054,MDG,1.0
166054,MDG_MADA,1.0
166186,XOC,1.0
166186,AUS,1.0
166186,AUS_AWEC,1.0
166187,XOC,1.0
166187,AUS,1.0
166187,AUS_AWEC,1.0
166188,XOC,1.0
166188,AUS,1.0
166188,AUS_AWEC,1.0
166189,XOC,1.0
166189,AUS,1.0
166189,AUS_AWEC,1.0
166190,XOC,1.0
166190,AUS,1.0
166190,AUS_AWEC,1.0
166191,XOC,1.0
166191,AUS,1.0
166191,AUS_AWEC,1.0
166192,XOC,1.0
166192,AUS,1.0
166192,AUS_AWEC,1.0
166193,XOC,1.0
166193,AUS,1.0
166193,AUS_AWEC,1.0
166194,XOC,1.0
166194,AUS,1.0
166194,AUS_AWEC,1.0
166195,XOC,1.0
166195,AUS,1.0
166195,AUS_AWEC,1.0
166196,XOC,1.0
166196,AUS,1.0
166196,AUS_AWEC,1.0
166197,XOC,1.0
166197,AUS,1.0
166197,AUS_AWEC,1.0
166198,XOC,1.0
166198,AUS,1.0
166198,AUS_AWEC,1.0
166199,XOC,1.0
166199,AUS,1.0
166199,AUS_AWEC,1.0
166200,XOC,1.0
166200,AUS,1.0
166200,AUS_AINT,0.58
166200,AUS_AUNC,0.01
166200,AUS_AWEC,0.41
166201,XOC,1.0
166201,AUS,1.0
166201,AUS_AINT,0.7900000000000001
166201,AUS_AUNC,0.21000000000000005
166202,XOC,1.0
166202,AUS,1.0
166202,AUS_AINT,0.64
166202,AUS_AUNC,0.36000000000000004
166203,XOC,1.0
166203,AUS,1.0
166203,AUS_AINT,0.48
166203,AUS_AUNC,0.52
166204,XOC,1.0
166204,AUS,1.0
166204,AUS_AINT,0.7800000000000001
166204,AUS_AUNC,0.22000000000000003
166205,XOC,1.0
166205,AUS,1.0
166205,AUS_AINT,0.94
166205,AUS_AUNC,0.06
166206,XOC,1.0
166206,AUS,1.0
166206,AUS_AINT,0.86
166206,AUS_AUNC,0.13999999999999999
166207,XOC,1.0
166207,AUS,1.0
166207,AUS_AINT,0.96
166207,AUS_AUNC,0.04
166208,XOC,1.0
166208,AUS,1.0
166208,AUS_AINT,1.0
166209,XOC,1.0
166209,AUS,1.0
166209,AUS_AINT,1.0
166210,XOC,1.0
166210,AUS,1.0
166210,AUS_AINT,1.0
166211,XOC,1.0
166211,AUS,1.0
166211,AUS_AINT,1.0
166212,XOC,1.0
166212,AUS,1.0
166212,AUS_AINT,1.0
166213,XOC,1.0
166213,AUS,1.0
166213,AUS_AINT,1.0
166214,XOC,1.0
166214,AUS,1.0
166214,AUS_AINT,1.0
166215,XOC,1.0
166215,AUS,1.0
166215,AUS_AINT,1.0
166216,XOC,1.0
166216,AUS,1.0
166216,AUS_AINT,1.0
166217,XOC,1.0
166217,AUS,1.0
166217,AUS_AINT,1.0
166218,XOC,1.0
166218,AUS,1.0
166218,AUS_AINT,1.0
166219,XOC,1.0
166219,AUS,1.0
166219,AUS_AINT,1.0
166220,XOC,1.0
166220,AUS,1.0
166220,AUS_AINT,1.0
166221,XOC,1.0
166221,AUS,1.0
166221,AUS_AINT,1.0
166222,XOC,1.0
166222,AUS,1.0
166222,AUS_AINT,1.0
166223,XOC,1.0
166223,AUS,1.0
166223,AUS_AINT,1.0
166224,XOC,1.0
166224,AUS,1.0
166224,AUS_AINT,1.0
166225,XOC,1.0
166225,AUS,1.0
166225,AUS_AINT,1.0
166226,XOC,1.0
166226,AUS,1.0
166226,AUS_AINT,1.0
166227,XOC,1.0
166227,AUS,1.0
166227,AUS_AINT,1.0
166228,XOC,1.0
166228,AUS,1.0
166228,AUS_AINT,1.0
166229,XOC,1.0
166229,AUS,1.0
166229,AUS_AINT,1.0
166230,XOC,1.0
166230,AUS,1.0
166230,AUS_AINT,1.0
166231,XOC,1.0
166231,AUS,1.0
166231,AUS_AINT,1.0
166232,XOC,1.0
166232,AUS,1.0
166232,AUS_AINT,1.0
166233,XOC,1.0
166233,AUS,1.0
166233,AUS_AINT,1.0
166234,XOC,1.0
166234,AUS,1.0
166234,AUS_AINT,1.0
166235,XOC,1.0
166235,AUS,1.0
166235,AUS_AINT,1.0
166236,XOC,1.0
166236,AUS,1.0
166236,AUS_AINT,1.0
166237,XOC,1.0
166237,AUS,1.0
166237,AUS_AINT,1.0
166238,XOC,1.0
166238,AUS,1.0
166238,AUS_AINT,1.0
166239,XOC,1.0
166239,AUS,1.0
166239,AUS_AINT,1.0
166240,XOC,1.0
166240,AUS,1.0
166240,AUS_AINT,1.0
166241,XOC,1.0
166241,AUS,1.0
166241,AUS_AINT,1.0
166242,XOC,1.0
166242,AUS,1.0
166242,AUS_AINT,1.0
166243,XOC,1.0
166243,AUS,1.0
166243,AUS_AINT,1.0
166244,XOC,1.0
166244,AUS,1.0
166244,AUS_AINT,1.0
166245,XOC,1.0
166245,AUS,1.0
166245,AUS_AINT,1.0
166246,XOC,1.0
166246,AUS,1.0
166246,AUS_AINT,1.0
166247,XOC,1.0
166247,AUS,1.0
166247,AUS_AINT,1.0
166248,XOC,1.0
166248,AUS,1.0
166248,AUS_AINT,1.0
166249,XOC,1.0
166249,AUS,1.0
166249,AUS_AINT,1.0
166250,XOC,1.0
166250,AUS,1.0
166250,AUS_AINT,1.0
166251,XOC,1.0
166251,AUS,1.0
166251,AUS_AINT,1.0
166252,XOC,1.0
166252,AUS,1.0
166252,AUS_AINT,0.17
166252,AUS_MRDA,0.83
166253,XOC,1.0
166253,AUS,1.0
166253,AUS_MRDA,1.0
166254,XOC,1.0
166254,AUS,1.0
166254,AUS_MRDA,1.0
166255,XOC,1.0
166255,AUS,1.0
166255,AUS_MRDA,1.0
166256,XOC,1.0
166256,AUS,1.0
166256,AUS_MRDA,1.0
166257,XOC,1.0
166257,AUS,1.0
166257,AUS_AEAC,0.31
166257,AUS_MRDA,0.6900000000000001
166258,XOC,1.0
166258,AUS,1.0
166258,AUS_AEAC,1.0
166259,XOC,1.0
166259,AUS,1.0
166259,AUS_AEAC,1.0
166260,XOC,1.0
166260,AUS,1.0
166260,AUS_AEAC,1.0
166261,XOC,1.0
166261,AUS,1.0
166261,AUS_AEAC,1.0
166262,XOC,1.0
166262,AUS,1.0
166262,AUS_AEAC,1.0
166263,XOC,1.0
166263,AUS,1.0
166263,AUS_AEAC,1.0
166264,XOC,1.0
166264,AUS,1.0
166264,AUS_AEAC,1.0
166265,XOC,1.0
166265,AUS,1.0
166265,AUS_AEAC,1.0
166266,XOC,1.0
166266,AUS,1.0
166266,AUS_AEAC,1.0
166267,XOC,1.0
166267,AUS,1.0
166267,AUS_AEAC,1.0
166539,XLM,1.0
166539,CHL,1.0
166539,CHL_NCHI,1.0
166540,XLM,1.0
166540,CHL,1.0
166540,CHL_NCHI,1.0
166541,XLM,1.0
166541,CHL,1.0
166541,CHL_NCHI,1.0
166542,XLM,1.0
166542,CHL,1.0
166542,CHL_LPUN,0.11000000000000001
166542,CHL_NCHI,0.8900000000000001
166543,XLM,1.0
166543,ARG,0.03
166543,CHL,0.97
166543,ARG_LAPL,0.03
166543,CHL_LPUN,0.97
166544,XLM,0.9999999999999998
166544,ARG,0.94
166544,CHL,0.06
166544,ARG_LAPL,0.9399999999999997
166544,CHL_LPUN,0.059999999999999984
166545,XLM,1.0
166545,ARG,1.0
166545,ARG_LAPL,1.0
166546,XLM,1.0
166546,ARG,1.0
166546,ARG_LAPL,1.0
166547,XLM,1.0
166547,ARG,1.0
166547,ARG_LAPL,1.0
166548,XLM,1.0
166548,ARG,1.0
166548,ARG_LAPL,1.0
166549,XLM,1.0
166549,ARG,1.0
166549,ARG_LAPL,0.96
166549,ARG_SGRN,0.04
166550,XLM,1.0
166550,ARG,1.0
166550,ARG_LAPL,0.8100000000000002
166550,ARG_SGRN,0.19000000000000003
166551,XLM,1.0
166551,ARG,1.0
166551,ARG_LAPL,1.0
166552,XLM,1.0
166552,ARG,1.0
166552,ARG_LAPL,1.0
166553,XLM,1.0
166553,ARG,1.0
166553,ARG_LAPL,1.0
166554,XLM,1.0
166554,ARG,1.0
166554,ARG_LAPL,1.0
166555,XLM,1.0
166555,ARG,1.0
166555,ARG_LAPL,1.0
166556,XLM,1.0
166556,ARG,1.0
166556,ARG_LAPL,1.0
166557,XLM,1.0
166557,ARG,1.0
166557,ARG_LAPL,1.0
166558,XLM,1.0
166558,ARG,1.0
166558,ARG_LAPL,1.0
166559,XLM,1.0
166559,ARG,1.0
166559,ARG_LAPL,1.0
166560,XLM,1.0
166560,ARG,1.0
166560,ARG_LAPL,1.0
166561,XLM,1.0
166561,ARG,1.0
166561,ARG_LAPL,1.0
166562,XLM,1.0
166562,ARG,1.0
166562,ARG_LAPL,1.0
166563,XLM,1.0
166563,ARG,1.0
166563,ARG_LAPL,1.0
166564,XLM,1.0
166564,ARG,1.0
166564,ARG_LAPL,1.0
166565,XLM,1.0
166565,ARG,0.51
166565,PRY,0.49
166565,ARG_LAPL,0.51
166565,PRY_LAPL,0.49
166566,XLM,1.0
166566,PRY,1.0
166566,PRY_LAPL,1.0
166567,XLM,1.0
166567,PRY,1.0
166567,PRY_LAPL,1.0
166568,XLM,1.0
166568,PRY,1.0
166568,PRY_LAPL,1.0
166569,XLM,1.0
166569,PRY,1.0
166569,PRY_LAPL,1.0
166570,XLM,1.0
166570,PRY,1.0
166570,PRY_LAPL,1.0
166571,XLM,0.9899999999999999
166571,ARG,0.15
166571,BRA,0.01
166571,PRY,0.84
166571,ARG_LAPL,0.15999999999999998
166571,BRA_LAPL,0.01
166571,PRY_LAPL,0.8299999999999998
166572,XLM,0.8899999999999999
166572,ARG,0.8899999999999999
166572,BRA,0.10999999999999999
166572,ARG_LAPL,0.8899999999999999
166572,BRA_LAPL,0.10999999999999997
166573,XLM,0.3
166573,ARG,0.3
166573,BRA,0.7000000000000001
166573,ARG_LAPL,0.3
166573,BRA_LAPL,0.7000000000000001
166574,BRA,1.0
166574,BRA_LAPL,1.0
166575,BRA,1.0
166575,BRA_LAPL,1.0
166576,BRA,1.0
166576,BRA_LAPL,1.0
166577,BRA,1.0
166577,BRA_LAPL,1.0
166578,BRA,1.0
166578,BRA_LAPL,1.0
166579,BRA,1.0
166579,BRA_LAPL,1.0
166580,BRA,1.0
166580,BRA_LAPL,1.0
166581,BRA,1.0
166581,BRA_LAPL,1.0
166582,BRA,1.0
166582,BRA_LAPL,0.9100000000000001
166582,BRA_UBSA,0.09000000000000002
166583,BRA,1.0
166583,BRA_LAPL,0.04301075268817205
166583,BRA_UBSA,0.9569892473118281
166584,BRA,1.0
166584,BRA_UBSA,1.0
166710,XAF,1.0
166710,NAM,1.0
166710,NAM_NAMC,1.0
166711,XAF,1.0
166711,NAM,1.0
166711,NAM_NAMC,1.0
166712,XAF,1.0
166712,NAM,1.0
166712,NAM_NAMC,1.0
166713,XAF,1.0
166713,NAM,1.0
166713,NAM_NAMC,1.0
166714,XAF,1.0
166714,NAM,1.0
166714,NAM_NAMC,0.18000000000000002
166714,NAM_ORAN,0.82
166715,XAF,1.0
166715,NAM,1.0
166715,NAM_ORAN,1.0
166716,XAF,1.0
166716,NAM,1.0
166716,NAM_ORAN,1.0
166717,XAF,1.0
166717,NAM,1.0
166717,NAM_ORAN,1.0
166718,XAF,1.0
166718,NAM,1.0
166718,NAM_ORAN,1.0
166719,XAF,1.0
166719,NAM,1.0
166719,NAM_ORAN,1.0
166720,XAF,1.0
166720,NAM,1.0
166720,NAM_ORAN,1.0
166721,XAF,1.0
166721,ZAF,1.0
166721,ZAF_ORAN,1.0
166722,XAF,1.0
166722,BWA,0.5
166722,ZAF,0.5
166722,BWA_ORAN,0.5
166722,ZAF_ORAN,0.5
166723,XAF,1.0
166723,BWA,1.0
166723,BWA_ORAN,1.0
166724,XAF,1.0
166724,BWA,1.0
166724,BWA_ORAN,1.0
166725,XAF,1.0
166725,BWA,1.0
166725,BWA_ORAN,1.0
166726,XAF,0.9999999999999998
166726,BWA,0.58
166726,ZAF,0.42
166726,BWA_ORAN,0.5699999999999998
166726,ZAF_ORAN,0.4299999999999999
166727,XAF,1.0
166727,ZAF,1.0
166727,ZAF_ORAN,1.0
166728,XAF,1.0
166728,BWA,0.049999999999999996
166728,ZAF,0.95
166728,BWA_ORAN,0.049999999999999996
166728,ZAF_ORAN,0.95
166729,XAF,1.0
166729,BWA,0.31
166729,ZAF,0.6900000000000001
166729,BWA_ORAN,0.31
166729,ZAF_ORAN,0.6900000000000001
166730,XAF,1.0000000000000002
166730,BWA,0.56
166730,ZAF,0.44000000000000006
166730,BWA_ORAN,0.5600000000000002
166730,ZAF_ORAN,0.44000000000000017
166731,XAF,1.0000000000000002
166731,BWA,0.44000000000000006
166731,ZAF,0.56
166731,BWA_ORAN,0.44000000000000017
166731,ZAF_ORAN,0.5600000000000002
166732,XAF,0.9999999999999998
166732,BWA,0.06
166732,ZAF,0.94
166732,BWA_ORAN,0.059999999999999984
166732,ZAF_LIMP,0.09
166732,ZAF_ORAN,0.8499999999999998
166733,XAF,1.0
166733,ZAF,1.0
166733,ZAF_LIMP,0.64
166733,ZAF_ORAN,0.36000000000000004
166734,XAF,1.0
166734,ZAF,1.0
166734,ZAF_LIMP,0.7900000000000001
166734,ZAF_ORAN,0.21000000000000005
166735,XAF,1.0
166735,ZAF,1.0
166735,ZAF_LIMP,0.86
166735,ZAF_ORAN,0.13999999999999999
166736,XAF,1.0
166736,ZAF,1.0
166736,ZAF_LIMP,1.0
166737,XAF,1.0
166737,ZAF,1.0
166737,ZAF_LIMP,1.0
166738,XAF,1.0
166738,ZAF,1.0
166738,ZAF_LIMP,1.0
166739,XAF,1.0
166739,ZAF,1.0
166739,ZAF_LIMP,1.0
166740,XAF,1.0
166740,ZAF,1.0
166740,ZAF_LIMP,0.9000000000000001
166740,ZAF_SASC,0.10000000000000002
166741,XAF,1.0
166741,ZAF,1.0
166741,ZAF_LIMP,0.10000000000000002
166741,ZAF_SASC,0.9000000000000001
166742,XAF,1.0
166742,ZAF,1.0
166742,ZAF_SASC,1.0
166743,XAF,1.0000000000000002
166743,SWZ,0.34
166743,ZAF,0.66
166743,SWZ_SASC,0.3400000000000001
166743,ZAF_SASC,0.6600000000000001
166744,XAF,1.0000000000000002
166744,SWZ,0.24
166744,MOZ,0.06
166744,ZAF,0.7000000000000001
166744,MOZ_LIMP,0.06000000000000001
166744,SWZ_SASC,0.24000000000000005
166744,ZAF_SASC,0.7000000000000002
166745,XAF,1.0
166745,SWZ,0.01
166745,MOZ,0.99
166745,MOZ_LIMP,0.99
166745,SWZ_SASC,0.01
166746,XAF,1.0
166746,MOZ,1.0
166746,MOZ_LIMP,1.0
166771,XAF,1.0
166771,MDG,1.0
166771,MDG_MADA,1.0
166772,XAF,1.0
166772,MDG,1.0
166772,MDG_MADA,1.0
166906,XOC,1.0
166906,AUS,1.0
166906,AUS_AWEC,1.0
166907,XOC,1.0
166907,AUS,1.0
166907,AUS_AWEC,1.0
166908,XOC,1.0
166908,AUS,1.0
166908,AUS_AWEC,1.0
166909,XOC,1.0
166909,AUS,1.0
166909,AUS_AWEC,1.0
166910,XOC,1.0
166910,AUS,1.0
166910,AUS_AWEC,1.0
166911,XOC,1.0
166911,AUS,1.0
166911,AUS_AWEC,1.0
166912,XOC,1.0
166912,AUS,1.0
166912,AUS_AWEC,1.0
166913,XOC,1.0
166913,AUS,1.0
166913,AUS_AWEC,1.0
166914,XOC,1.0
166914,AUS,1.0
166914,AUS_AWEC,1.0
166915,XOC,1.0
166915,AUS,1.0
166915,AUS_AWEC,1.0
166916,XOC,1.0
166916,AUS,1.0
166916,AUS_AWEC,1.0
166917,XOC,1.0
166917,AUS,1.0
166917,AUS_AWEC,1.0
166918,XOC,1.0
166918,AUS,1.0
166918,AUS_AWEC,1.0
166919,XOC,1.0
166919,AUS,1.0
166919,AUS_AINT,0.17
166919,AUS_AWEC,0.83
166920,XOC,1.0
166920,AUS,1.0
166920,AUS_AINT,1.0
166921,XOC,1.0
166921,AUS,1.0
166921,AUS_AINT,1.0
166922,XOC,1.0
166922,AUS,1.0
166922,AUS_AINT,1.0
166923,XOC,1.0
166923,AUS,1.0
166923,AUS_AINT,1.0
166924,XOC,1.0
166924,AUS,1.0
166924,AUS_AINT,1.0
166925,XOC,1.0
166925,AUS,1.0
166925,AUS_AINT,1.0
166926,XOC,1.0
166926,AUS,1.0
166926,AUS_AINT,1.0
166927,XOC,1.0
166927,AUS,1.0
166927,AUS_AINT,1.0
166928,XOC,1.0
166928,AUS,1.0
166928,AUS_AINT,1.0
166929,XOC,1.0
166929,AUS,1.0
166929,AUS_AINT,1.0
166930,XOC,1.0
166930,AUS,1.0
166930,AUS_AINT,1.0
166931,XOC,1.0
166931,AUS,1.0
166931,AUS_AINT,1.0
166932,XOC,1.0
166932,AUS,1.0
166932,AUS_AINT,1.0
166933,XOC,1.0
166933,AUS,1.0
166933,AUS_AINT,1.0
166934,XOC,1.0
166934,AUS,1.0
166934,AUS_AINT,1.0
166935,XOC,1.0
166935,AUS,1.0
166935,AUS_AINT,1.0
166936,XOC,1.0
166936,AUS,1.0
166936,AUS_AINT,1.0
166937,XOC,1.0
166937,AUS,1.0
166937,AUS_AINT,1.0
166938,XOC,1.0
166938,AUS,1.0
166938,AUS_AINT,1.0
166939,XOC,1.0
166939,AUS,1.0
166939,AUS_AINT,1.0
166940,XOC,1.0
166940,AUS,1.0
166940,AUS_AINT,1.0
166941,XOC,1.0
166941,AUS,1.0
166941,AUS_AINT,1.0
166942,XOC,1.0
166942,AUS,1.0
166942,AUS_AINT,1.0
166943,XOC,1.0
166943,AUS,1.0
166943,AUS_AINT,1.0
166944,XOC,1.0
166944,AUS,1.0
166944,AUS_AINT,1.0
166945,XOC,1.0
166945,AUS,1.0
166945,AUS_AINT,1.0
166946,XOC,1.0
166946,AUS,1.0
166946,AUS_AINT,1.0
166947,XOC,1.0
166947,AUS,1.0
166947,AUS_AINT,1.0
166948,XOC,1.0
166948,AUS,1.0
166948,AUS_AINT,1.0
166949,XOC,1.0
166949,AUS,1.0
166949,AUS_AINT,1.0
166950,XOC,1.0
166950,AUS,1.0
166950,AUS_AINT,1.0
166951,XOC,1.0
166951,AUS,1.0
166951,AUS_AINT,1.0
166952,XOC,1.0
166952,AUS,1.0
