basin,year,type,Value
LTU_BSCC,2005,MNGFRS,332.2641219853006
LTU_BSCC,2005,UMNFRS,0.011819454878827938
LTU_BSCC,2005,NRMFRS,332.27594144017945
LTU_BSCC,2005,AGOFRS,0.017929847176227365
LTU_BSCC,2005,PRMGL,256.54512687291543
LTU_BSCC,2005,SECGL,50.10778281085246
LTU_BSCC,2005,MNGPAS,119.50796611169088
LTU_BSCC,2005,RAN,3.4113255748633007
LTU_BSCC,2005,WHTIR,0.0005397140406919
LTU_BSCC,2005,GROIR,0.003889606270120132
LTU_BSCC,2005,OTH_AIR,0.33361117941542096
LTU_BSCC,2005,WHTRF,124.10228121623462
LTU_BSCC,2005,GRORF,235.6460385521539
LTU_BSCC,2005,OSDRF,44.197989021196264
LTU_BSCC,2005,OTH_ARF,32.94707696643205
LTU_BSCC,2005,CLDEGS,89.95699270388347
LTU_BSCC,2005,C_BIR,0.03680797577753786
LTU_BSCC,2005,C_BRF,5.227992445109812
LTU_BSCC,2010,FRS,334.25902545955466
LTU_BSCC,2010,GL,269.71738442555994
LTU_BSCC,2010,CL,486.8257108588242
LTU_BSCC,2010,CROP_FLW,27.392078511691988
LTU_BSCC,2010,PAS,122.8243893641291
LTU_BSCC,2010,SL,6.924275998560166
LTU_BSCC,2010,OL,46.21856112353521
LTU_BSCC,2010,PRMFRS,160.17061955801208
LTU_BSCC,2010,SECFRS,174.08840590154253
LTU_BSCC,2010,MNGFRS,334.2472105928691
LTU_BSCC,2010,UMNFRS,0.011814866685573454
LTU_BSCC,2010,NRMFRS,334.25894607111474
LTU_BSCC,2010,AGOFRS,0.017929847176227365
LTU_BSCC,2010,PRMGL,229.93998632119505
LTU_BSCC,2010,SECGL,39.777398104364934
LTU_BSCC,2010,MNGPAS,119.43071089213802
LTU_BSCC,2010,RAN,3.393678471991067
LTU_BSCC,2010,WHTIR,0.0005190584986426666
LTU_BSCC,2010,GROIR,0.0037842470029247404
LTU_BSCC,2010,OTH_AIR,0.3333605863203413
LTU_BSCC,2010,WHTRF,175.92916196483134
LTU_BSCC,2010,GRORF,197.4937240025289
LTU_BSCC,2010,OSDRF,75.6481963441965
LTU_BSCC,2010,OTH_ARF,33.8475258105282
LTU_BSCC,2010,CLDEGS,90.87203233137944
LTU_BSCC,2010,NRFABD,23.890266596299043
LTU_BSCC,2010,NRGABD,4.836832189234318
LTU_BSCC,2010,DEF,21.907261965363794
LTU_BSCC,2010,DEG,41.77230561942625
LTU_BSCC,2010,NRFABDCUM,23.890306500138113
LTU_BSCC,2010,NRGABDCUM,4.836826015726378
LTU_BSCC,2010,C_BIR,0.036860713663592004
LTU_BSCC,2010,C_BRF,3.532367977013295
LTU_BSCC,2015,FRS,375.4466094060281
LTU_BSCC,2015,GL,267.9711456009629
LTU_BSCC,2015,CL,490.56040566834673
LTU_BSCC,2015,CROP_FLW,22.43608260222734
LTU_BSCC,2015,PAS,91.52872286376574
LTU_BSCC,2015,OL,46.2185101482979
LTU_BSCC,2015,PRMFRS,150.3680027174988
LTU_BSCC,2015,SECFRS,225.07860668852922
LTU_BSCC,2015,MNGFRS,375.4347945385699
LTU_BSCC,2015,UMNFRS,0.01181486745810323
LTU_BSCC,2015,NRMFRS,375.44653180742506
LTU_BSCC,2015,AGOFRS,0.017929847176227365
LTU_BSCC,2015,PRMGL,215.65761428596898
LTU_BSCC,2015,SECGL,52.31353131499394
LTU_BSCC,2015,MNGPAS,91.52872286376574
LTU_BSCC,2015,WHTIR,0.00046686558776859254
LTU_BSCC,2015,GROIR,0.00036991725582
LTU_BSCC,2015,OTH_AIR,0.3330589112954892
LTU_BSCC,2015,WHTRF,220.8274539797035
LTU_BSCC,2015,GRORF,163.57384270505693
LTU_BSCC,2015,OSDRF,45.13767136773424
LTU_BSCC,2015,OTH_ARF,58.42161827698788
LTU_BSCC,2015,CLDEGS,90.89379684544906
LTU_BSCC,2015,NRFABD,51.179230938128875
LTU_BSCC,2015,NRGABD,23.787128769157285
LTU_BSCC,2015,DEF,9.991724590258508
LTU_BSCC,2015,DEG,25.533320080528437
LTU_BSCC,2015,NRFABDCUM,69.29071797414306
LTU_BSCC,2015,NRGABDCUM,26.051276275042127
LTU_BSCC,2015,C_BIR,0.036860713663592004
LTU_BSCC,2015,C_BRF,2.229281718082808
LTU_BSCC,2020,FRS,383.192595386566
LTU_BSCC,2020,GL,269.1150688613363
LTU_BSCC,2020,CL,483.4905632426477
LTU_BSCC,2020,CROP_FLW,20.564730232555245
LTU_BSCC,2020,PAS,83.88274067038299
LTU_BSCC,2020,SL,7.697275121898102
LTU_BSCC,2020,OL,46.21847343503712
LTU_BSCC,2020,PRMFRS,150.35185358051396
LTU_BSCC,2020,SECFRS,232.84074180605197
LTU_BSCC,2020,MNGFRS,383.18078051703577
LTU_BSCC,2020,UMNFRS,0.011814869530209644
LTU_BSCC,2020,NRMFRS,383.1925705040492
LTU_BSCC,2020,AGOFRS,0.017929847176227365
LTU_BSCC,2020,PRMGL,211.29462280422263
LTU_BSCC,2020,SECGL,57.8204460571137
LTU_BSCC,2020,MNGPAS,83.88274067038299
LTU_BSCC,2020,WHTIR,0.00046686558776859254
LTU_BSCC,2020,GROIR,0.00036991725582
LTU_BSCC,2020,OTH_AIR,0.3330589112954892
LTU_BSCC,2020,WHTRF,216.39911216129906
LTU_BSCC,2020,GRORF,158.71614943056403
LTU_BSCC,2020,OSDRF,47.198018629695504
LTU_BSCC,2020,OTH_ARF,58.501995359733954
LTU_BSCC,2020,CLDEGS,90.71611546598947
LTU_BSCC,2020,NRFABD,7.762134711821227
LTU_BSCC,2020,NRGABD,5.507633509658462
LTU_BSCC,2020,DEF,0.016173613800122225
LTU_BSCC,2020,DEG,4.363659235030503
LTU_BSCC,2020,NRFABDCUM,75.84908300647203
LTU_BSCC,2020,NRGABDCUM,30.148824475382714
LTU_BSCC,2020,C_BIR,0.036860713663592004
LTU_BSCC,2020,C_BRF,2.3045861524432882
LTU_BSCC,2025,FRS,391.5050216863604
LTU_BSCC,2025,GL,279.35475767427687
LTU_BSCC,2025,CL,479.15627525878807
LTU_BSCC,2025,CROP_FLW,20.398810550822727
LTU_BSCC,2025,PAS,77.52811065404858
LTU_BSCC,2025,OL,46.21842457573602
LTU_BSCC,2025,PRMFRS,150.35185673718263
LTU_BSCC,2025,SECFRS,241.15316494917786
LTU_BSCC,2025,MNGFRS,391.49320681967487
LTU_BSCC,2025,UMNFRS,0.011814866685578374
LTU_BSCC,2025,NRMFRS,391.505084851119
LTU_BSCC,2025,AGOFRS,0.017929847176227365
LTU_BSCC,2025,PRMGL,211.2946474988331
LTU_BSCC,2025,SECGL,68.06011017544374
LTU_BSCC,2025,MNGPAS,77.52811065404858
LTU_BSCC,2025,WHTIR,0.00046686558776859254
LTU_BSCC,2025,GROIR,0.00036991725582
LTU_BSCC,2025,OTH_AIR,0.3330589112954892
LTU_BSCC,2025,WHTRF,216.76070957059522
LTU_BSCC,2025,GRORF,153.79183937419276
LTU_BSCC,2025,OSDRF,48.69958280800051
LTU_BSCC,2025,OTH_ARF,57.182601995314954
LTU_BSCC,2025,CLDEGS,90.59477677503818
LTU_BSCC,2025,NRFABD,8.312489464553085
LTU_BSCC,2025,NRGABD,10.23965797917996
LTU_BSCC,2025,NRFABDCUM,83.3316792988407
LTU_BSCC,2025,NRGABDCUM,33.90283819370646
LTU_BSCC,2025,C_BIR,0.036860713663592004
LTU_BSCC,2025,C_BRF,2.3507285754582883
LTU_BSCC,2030,FRS,392.60644162500813
LTU_BSCC,2030,GL,275.12073647687583
LTU_BSCC,2030,CL,478.7971320808705
LTU_BSCC,2030,CROP_FLW,20.919058858480373
LTU_BSCC,2030,PAS,71.82073141905536
LTU_BSCC,2030,SL,8.678985524215397
LTU_BSCC,2030,OL,46.21834744917669
LTU_BSCC,2030,PRMFRS,150.35177457690554
LTU_BSCC,2030,SECFRS,242.25466704810256
LTU_BSCC,2030,MNGFRS,392.5946267668599
LTU_BSCC,2030,UMNFRS,0.011814858148214943
LTU_BSCC,2030,NRMFRS,392.60660650310797
LTU_BSCC,2030,AGOFRS,0.017929847176227365
LTU_BSCC,2030,PRMGL,209.18402481398007
LTU_BSCC,2030,SECGL,65.93671166289576
LTU_BSCC,2030,MNGPAS,71.82073141905536
LTU_BSCC,2030,WHTIR,0.00046686558776859254
LTU_BSCC,2030,GROIR,0.00036991725582
LTU_BSCC,2030,OTH_AIR,0.3330589112954892
LTU_BSCC,2030,WHTRF,218.63949863109997
LTU_BSCC,2030,GRORF,150.81162162895419
LTU_BSCC,2030,OSDRF,50.03905861838408
LTU_BSCC,2030,OTH_ARF,56.50775339175834
LTU_BSCC,2030,CLDEGS,90.59477677503818
LTU_BSCC,2030,NRFABD,2.026689190898715
LTU_BSCC,2030,NRGABD,1.5208693592172249
LTU_BSCC,2030,DEF,0.9251043741511672
LTU_BSCC,2030,DEG,5.754891321765719
LTU_BSCC,2030,NRFABDCUM,85.34073963946915
LTU_BSCC,2030,NRGABDCUM,34.92400421627539
LTU_BSCC,2030,C_BIR,0.036860713663592004
LTU_BSCC,2030,C_BRF,2.4285431576307843
LTU_BSCC,2040,FRS,400.9862811271528
LTU_BSCC,2040,GL,280.9069500106759
LTU_BSCC,2040,CL,479.079769567662
LTU_BSCC,2040,CROP_FLW,21.310421193690832
LTU_BSCC,2040,PAS,55.899685773760545
LTU_BSCC,2040,SL,9.759894910807521
LTU_BSCC,2040,OL,46.21847970175219
LTU_BSCC,2040,PRMFRS,150.3517714202475
LTU_BSCC,2040,SECFRS,250.63450970690528
LTU_BSCC,2040,MNGFRS,400.9744662718492
LTU_BSCC,2040,UMNFRS,0.011814855303589358
LTU_BSCC,2040,NRMFRS,400.98636203493766
LTU_BSCC,2040,AGOFRS,0.017929847176227365
LTU_BSCC,2040,PRMGL,209.14040974954085
LTU_BSCC,2040,SECGL,71.76654026113509
LTU_BSCC,2040,MNGPAS,55.899685773760545
LTU_BSCC,2040,WHTIR,0.00046686558776859254
LTU_BSCC,2040,GROIR,0.00036991725582
LTU_BSCC,2040,OTH_AIR,0.3330589112954892
LTU_BSCC,2040,WHTRF,221.74046119790108
LTU_BSCC,2040,GRORF,144.01292026414967
LTU_BSCC,2040,OSDRF,52.97913430016412
LTU_BSCC,2040,OTH_ARF,57.340796169322125
LTU_BSCC,2040,CLDEGS,90.54049439937148
LTU_BSCC,2040,NRFABD,8.734365944464095
LTU_BSCC,2040,NRGABD,6.825744224432601
LTU_BSCC,2040,DEF,0.354445534534485
LTU_BSCC,2040,DEG,1.0395622226727794
LTU_BSCC,2040,NRFABDCUM,93.76477786719377
LTU_BSCC,2040,NRGABDCUM,39.45017642508347
LTU_BSCC,2040,C_BIR,0.036860713663592004
LTU_BSCC,2040,C_BRF,2.635686787146148
LTU_BSCC,2050,FRS,412.3481021650079
LTU_BSCC,2050,GL,289.2674411384424
LTU_BSCC,2050,CL,484.0921454314254
LTU_BSCC,2050,CROP_FLW,21.182747168924728
LTU_BSCC,2050,PAS,30.032807980355177
LTU_BSCC,2050,SL,11.019676464942556
LTU_BSCC,2050,OL,46.21854824870368
LTU_BSCC,2050,PRMFRS,150.34749730435374
LTU_BSCC,2050,SECFRS,262.00060486065416
LTU_BSCC,2050,MNGFRS,412.33628730901853
LTU_BSCC,2050,UMNFRS,0.011814855989406403
LTU_BSCC,2050,NRMFRS,412.3481033032625
LTU_BSCC,2050,AGOFRS,0.017929847176227365
LTU_BSCC,2050,PRMGL,209.14038218862598
LTU_BSCC,2050,SECGL,80.12705894981639
LTU_BSCC,2050,MNGPAS,30.032807980355177
LTU_BSCC,2050,WHTIR,0.00046686558776859254
LTU_BSCC,2050,GROIR,0.00036991725582
LTU_BSCC,2050,OTH_AIR,0.33298205723422714
LTU_BSCC,2050,WHTRF,229.46178341758315
LTU_BSCC,2050,GRORF,135.08177410361932
LTU_BSCC,2050,OSDRF,57.23323016541204
LTU_BSCC,2050,OTH_ARF,59.23266272214868
LTU_BSCC,2050,CLDEGS,90.61683585786224
LTU_BSCC,2050,NRFABD,11.570942094344854
LTU_BSCC,2050,NRGABD,8.819594945823745
LTU_BSCC,2050,DEF,0.20911991823509146
LTU_BSCC,2050,DEG,0.4590957789214326
LTU_BSCC,2050,NRFABDCUM,104.43765756175448
LTU_BSCC,2050,NRGABDCUM,43.8717040058209
LTU_BSCC,2050,C_BIR,0.036860713663592004
LTU_BSCC,2050,C_BRF,2.7119847635049505
LTU_BSCC,2060,FRS,412.70774169219555
LTU_BSCC,2060,GL,290.91039738774805
LTU_BSCC,2060,CL,488.1038503678234
LTU_BSCC,2060,CROP_FLW,21.513082919316158
LTU_BSCC,2060,PAS,22.470794685373917
LTU_BSCC,2060,SL,12.237131607343796
LTU_BSCC,2060,OL,46.218461978322644
LTU_BSCC,2060,PRMFRS,150.27760555271692
LTU_BSCC,2060,SECFRS,262.43013613947863
LTU_BSCC,2060,MNGFRS,412.69592683892256
LTU_BSCC,2060,UMNFRS,0.011814853272957324
LTU_BSCC,2060,NRMFRS,412.7077062252465
LTU_BSCC,2060,AGOFRS,0.017929847176227365
LTU_BSCC,2060,PRMGL,209.14039035529913
LTU_BSCC,2060,SECGL,81.77000703244882
LTU_BSCC,2060,MNGPAS,22.470794685373917
LTU_BSCC,2060,WHTIR,0.00046686558776859254
LTU_BSCC,2060,OTH_AIR,0.3329573960838391
LTU_BSCC,2060,WHTRF,242.2614023375678
LTU_BSCC,2060,GRORF,122.24715069900695
LTU_BSCC,2060,OSDRF,61.575064018584314
LTU_BSCC,2060,OTH_ARF,58.759953174333695
LTU_BSCC,2060,CLDEGS,90.61683585786224
LTU_BSCC,2060,NRFABD,2.1547943773876597
LTU_BSCC,2060,NRGABD,2.4535300991169753
LTU_BSCC,2060,DEF,1.7951903171490002
LTU_BSCC,2060,DEG,0.8105541203648465
LTU_BSCC,2060,NRFABDCUM,105.02428251563825
LTU_BSCC,2060,NRGABDCUM,45.010854228245854
LTU_BSCC,2060,C_BIR,0.036860713663592004
LTU_BSCC,2060,C_BRF,2.8900315131252685
LTU_BSCC,2070,FRS,421.52323902946534
LTU_BSCC,2070,GL,294.7937215890744
LTU_BSCC,2070,CL,476.45239174253425
LTU_BSCC,2070,CROP_FLW,22.249349131068076
LTU_BSCC,2070,PAS,19.39191542261219
LTU_BSCC,2070,SL,13.532339971959793
LTU_BSCC,2070,OL,46.21853442021529
LTU_BSCC,2070,PRMFRS,150.27762127732058
LTU_BSCC,2070,SECFRS,271.24561775214477
LTU_BSCC,2070,MNGFRS,421.5114241790474
LTU_BSCC,2070,UMNFRS,0.011814850417976447
LTU_BSCC,2070,NRMFRS,421.52330957204003
LTU_BSCC,2070,AGOFRS,0.017929847176227365
LTU_BSCC,2070,PRMGL,201.54616691950756
LTU_BSCC,2070,SECGL,93.24755466956687
LTU_BSCC,2070,MNGPAS,19.39191542261219
LTU_BSCC,2070,WHTIR,0.00046686558776859254
LTU_BSCC,2070,OTH_AIR,0.3329573960838391
LTU_BSCC,2070,WHTRF,250.8025105522424
LTU_BSCC,2070,GRORF,107.68377563308283
LTU_BSCC,2070,OSDRF,62.27877884206312
LTU_BSCC,2070,OTH_ARF,52.30338166794153
LTU_BSCC,2070,CLDEGS,90.61683585786224
LTU_BSCC,2070,NRFABD,8.815567879844574
LTU_BSCC,2070,NRGABD,12.248370323861973
LTU_BSCC,2070,DEG,8.365134311431584
LTU_BSCC,2070,NRFABDCUM,112.94742478147724
LTU_BSCC,2070,NRGABDCUM,52.589974070737405
LTU_BSCC,2070,C_BIR,0.036860713663592004
LTU_BSCC,2070,C_BRF,3.013840862559116
LTU_BSCC,2080,FRS,435.0850053286736
LTU_BSCC,2080,GL,305.25441732942693
LTU_BSCC,2080,CL,450.87865811484033
LTU_BSCC,2080,CROP_FLW,23.707947044606588
LTU_BSCC,2080,PAS,17.81195840850742
LTU_BSCC,2080,SL,15.204944218675134
LTU_BSCC,2080,OL,46.218469955302716
LTU_BSCC,2080,PRMFRS,150.2775707197951
LTU_BSCC,2080,SECFRS,284.8074346088785
LTU_BSCC,2080,MNGFRS,435.0731904847208
LTU_BSCC,2080,UMNFRS,0.011814843952727444
LTU_BSCC,2080,NRMFRS,435.08515192015494
LTU_BSCC,2080,AGOFRS,0.017929847176227365
LTU_BSCC,2080,PRMGL,201.54612995850488
LTU_BSCC,2080,SECGL,103.70828737092204
LTU_BSCC,2080,MNGPAS,17.81195840850742
LTU_BSCC,2080,WHTIR,0.00046686558776859254
LTU_BSCC,2080,OTH_AIR,0.3329573960838391
LTU_BSCC,2080,WHTRF,249.58910821988374
LTU_BSCC,2080,GRORF,90.76909219077666
LTU_BSCC,2080,OSDRF,61.287371755031515
LTU_BSCC,2080,OTH_ARF,45.75417350380557
LTU_BSCC,2080,CLDEGS,90.61683585786224
LTU_BSCC,2080,NRFABD,13.56191289068954
LTU_BSCC,2080,NRGABD,10.461562663436823
LTU_BSCC,2080,DEG,0.0008350857388994461
LTU_BSCC,2080,NRFABDCUM,126.01193386701526
LTU_BSCC,2080,NRGABDCUM,61.05132040269056
LTU_BSCC,2080,C_BIR,0.036860713663592004
LTU_BSCC,2080,C_BRF,3.1085620285243083
LTU_BSCC,2090,FRS,445.14789495596784
LTU_BSCC,2090,GL,315.80232047796403
LTU_BSCC,2090,CL,431.3345185566419
LTU_BSCC,2090,CROP_FLW,22.03185572693231
LTU_BSCC,2090,PAS,16.40470299436617
LTU_BSCC,2090,SL,17.221822577573768
LTU_BSCC,2090,OL,46.21835198484073
LTU_BSCC,2090,PRMFRS,150.27751890378454
LTU_BSCC,2090,SECFRS,294.8703760521833
LTU_BSCC,2090,MNGFRS,445.13608011408724
LTU_BSCC,2090,UMNFRS,0.011814841880625176
LTU_BSCC,2090,NRMFRS,445.14798930222213
LTU_BSCC,2090,AGOFRS,0.017929847176227365
LTU_BSCC,2090,PRMGL,201.54608797119022
LTU_BSCC,2090,SECGL,114.25623250677386
LTU_BSCC,2090,MNGPAS,16.40470299436617
LTU_BSCC,2090,WHTIR,0.00046686558776859254
LTU_BSCC,2090,OTH_AIR,0.3329573960838391
LTU_BSCC,2090,WHTRF,244.31399018460692
LTU_BSCC,2090,GRORF,80.5523742667104
LTU_BSCC,2090,OSDRF,61.33311495784291
LTU_BSCC,2090,OTH_ARF,41.581076642858676
LTU_BSCC,2090,CLDEGS,87.2860813673117
LTU_BSCC,2090,NRFABD,10.063423506954834
LTU_BSCC,2090,NRGABD,10.617383718702262
LTU_BSCC,2090,DEF,0.0004395334062084396
LTU_BSCC,2090,DEG,0.06939748259220183
LTU_BSCC,2090,NRFABDCUM,135.74959039768396
LTU_BSCC,2090,NRGABDCUM,70.5902754517746
LTU_BSCC,2090,C_BIR,0.036860713663592004
LTU_BSCC,2090,C_BRF,3.18371880713114
LTU_BSCC,2100,FRS,453.59460690887755
LTU_BSCC,2100,GL,326.50023031941447
LTU_BSCC,2100,CL,411.0838609420322
LTU_BSCC,2100,CROP_FLW,22.093065381983916
LTU_BSCC,2100,PAS,15.433380000984874
LTU_BSCC,2100,SL,19.237890559810356
LTU_BSCC,2100,OL,46.21836628692931
LTU_BSCC,2100,PRMFRS,150.2774928231005
LTU_BSCC,2100,SECFRS,303.31711408577706
LTU_BSCC,2100,MNGFRS,453.5827920657008
LTU_BSCC,2100,UMNFRS,0.01181484317673815
LTU_BSCC,2100,NRMFRS,453.5945750577422
LTU_BSCC,2100,AGOFRS,0.017929847176227365
LTU_BSCC,2100,PRMGL,201.54600410882512
LTU_BSCC,2100,SECGL,124.95422621058938
LTU_BSCC,2100,MNGPAS,15.433380000984874
LTU_BSCC,2100,WHTIR,0.00046686558776859254
LTU_BSCC,2100,OTH_AIR,0.3302755555350232
LTU_BSCC,2100,WHTRF,239.09405995878987
LTU_BSCC,2100,GRORF,69.62229573601047
LTU_BSCC,2100,OSDRF,60.49390318042029
LTU_BSCC,2100,OTH_ARF,38.22620205319613
LTU_BSCC,2100,CLDEGS,86.53194334097348
LTU_BSCC,2100,NRFABD,8.446680101774337
LTU_BSCC,2100,NRGABD,10.846232161979614
LTU_BSCC,2100,DEG,0.14818710568559856
LTU_BSCC,2100,NRFABDCUM,143.97116312344022
LTU_BSCC,2100,NRGABDCUM,77.38367106001897
LTU_BSCC,2100,C_BIR,0.036860713663592004
LTU_BSCC,2100,C_BRF,3.279768874879164
LTU_NEMA,2005,FRS,580.146243443037
LTU_NEMA,2005,GL,1570.8922053852355
LTU_NEMA,2005,CL,1131.7487595498244
LTU_NEMA,2005,CROP_FLW,91.39053090940602
LTU_NEMA,2005,PAS,351.91739014444994
LTU_NEMA,2005,SL,25.296819643832702
LTU_NEMA,2005,OL,44.98170786285151
LTU_NEMA,2005,PRMFRS,556.1524618074139
LTU_NEMA,2005,SECFRS,23.993781635622984
LTU_NEMA,2005,MNGFRS,580.1246694598713
LTU_NEMA,2005,UMNFRS,0.021573983165694515
LTU_NEMA,2005,NRMFRS,580.1462434430368
LTU_NEMA,2005,AGOFRS,0.0444151169650488
LTU_NEMA,2005,PRMGL,609.1412110522776
LTU_NEMA,2005,SECGL,961.7509943329582
LTU_NEMA,2005,MNGPAS,344.76648872434
LTU_NEMA,2005,RAN,7.150901420109988
LTU_NEMA,2005,WHTIR,0.012389429775137985
LTU_NEMA,2005,GROIR,0.21859383132910593
LTU_NEMA,2005,OTH_AIR,0.7972877036655375
LTU_NEMA,2005,WHTRF,343.3825783188593
LTU_NEMA,2005,GRORF,591.5661201663133
LTU_NEMA,2005,OSDRF,94.68449893146285
LTU_NEMA,2005,OTH_ARF,79.47978041702942
LTU_NEMA,2005,CLDEGS,16.134540099706093
LTU_NEMA,2005,C_BIR,0.003972798455213976
LTU_NEMA,2005,C_BRF,21.603537952933827
LTU_NEMA,2010,FRS,524.9587169769251
LTU_NEMA,2010,GL,1489.1149856232742
LTU_NEMA,2010,CL,1288.0580623307767
LTU_NEMA,2010,CROP_FLW,72.11999697858637
LTU_NEMA,2010,PAS,351.8435433324695
LTU_NEMA,2010,SL,25.29654366684123
LTU_NEMA,2010,OL,44.9818250573498
LTU_NEMA,2010,PRMFRS,486.08723203437296
LTU_NEMA,2010,SECFRS,38.8714849425521
LTU_NEMA,2010,MNGFRS,524.9371429937796
LTU_NEMA,2010,UMNFRS,0.021573983145400454
LTU_NEMA,2010,NRMFRS,524.9589365803796
LTU_NEMA,2010,AGOFRS,0.0444151169650488
LTU_NEMA,2010,PRMGL,590.2526354283178
LTU_NEMA,2010,SECGL,898.8623501949561
LTU_NEMA,2010,MNGPAS,344.6980236444054
LTU_NEMA,2010,RAN,7.145519688064047
LTU_NEMA,2010,WHTIR,0.012249686671316111
LTU_NEMA,2010,GROIR,0.21753928114102206
LTU_NEMA,2010,OTH_AIR,0.797243358537308
LTU_NEMA,2010,WHTRF,465.3243245711101
LTU_NEMA,2010,GRORF,507.7754230909097
LTU_NEMA,2010,OSDRF,215.01302379020282
LTU_NEMA,2010,OTH_ARF,81.957192670022
LTU_NEMA,2010,CLDEGS,16.120851682567015
LTU_NEMA,2010,NRFABD,16.565610617668614
LTU_NEMA,2010,NRGABD,31.317513750125652
LTU_NEMA,2010,DEF,71.75291748032593
LTU_NEMA,2010,DEG,113.09472966948636
LTU_NEMA,2010,NRFABDCUM,16.565546072776907
LTU_NEMA,2010,NRGABDCUM,31.317651710067857
LTU_NEMA,2010,C_BIR,0.000354471831328355
LTU_NEMA,2010,C_BRF,16.960729703838354
LTU_NEMA,2015,FRS,558.3941599000618
LTU_NEMA,2015,GL,1518.4854662219152
LTU_NEMA,2015,CL,1353.3108155764662
LTU_NEMA,2015,CROP_FLW,67.6619609336226
LTU_NEMA,2015,PAS,253.53946231024057
LTU_NEMA,2015,OL,44.98183102585267
LTU_NEMA,2015,PRMFRS,455.2252160369334
LTU_NEMA,2015,SECFRS,103.16894386312845
LTU_NEMA,2015,MNGFRS,558.3725858988627
LTU_NEMA,2015,UMNFRS,0.021574001199224035
LTU_NEMA,2015,NRMFRS,558.3940845154297
LTU_NEMA,2015,AGOFRS,0.0444151169650488
LTU_NEMA,2015,PRMGL,572.8025400637885
LTU_NEMA,2015,SECGL,945.6829261581271
LTU_NEMA,2015,MNGPAS,253.53946231024057
LTU_NEMA,2015,WHTIR,0.012249686671316111
LTU_NEMA,2015,GROIR,0.2132391126158285
LTU_NEMA,2015,OTH_AIR,0.797243358537308
LTU_NEMA,2015,WHTRF,654.6182452777763
LTU_NEMA,2015,GRORF,425.3576542026818
LTU_NEMA,2015,OSDRF,126.95374776014681
LTU_NEMA,2015,OTH_ARF,133.9785266386366
LTU_NEMA,2015,CLDEGS,16.120851682567015
LTU_NEMA,2015,NRFABD,64.29745648369995
LTU_NEMA,2015,NRGABD,132.13199637468
LTU_NEMA,2015,DEF,30.86208894519533
LTU_NEMA,2015,DEG,102.76160360155026
LTU_NEMA,2015,NRFABDCUM,76.73822415160416
LTU_NEMA,2015,NRGABDCUM,153.65345472595249
LTU_NEMA,2015,C_BIR,0.00029488842996735495
LTU_NEMA,2015,C_BRF,11.3795317345858
LTU_NEMA,2020,FRS,569.986973207379
LTU_NEMA,2020,GL,1545.8664864792745
LTU_NEMA,2020,CL,1323.2889900198436
LTU_NEMA,2020,CROP_FLW,51.849445940721786
LTU_NEMA,2020,PAS,232.01967176357238
LTU_NEMA,2020,SL,28.38030983233598
LTU_NEMA,2020,OL,44.98178987177727
LTU_NEMA,2020,PRMFRS,452.2443810790958
LTU_NEMA,2020,SECFRS,117.74259212828323
LTU_NEMA,2020,MNGFRS,569.9653992080337
LTU_NEMA,2020,UMNFRS,0.02157399934534711
LTU_NEMA,2020,NRMFRS,569.9870549163822
LTU_NEMA,2020,AGOFRS,0.0444151169650488
LTU_NEMA,2020,PRMGL,572.8024340936574
LTU_NEMA,2020,SECGL,973.0640523856174
LTU_NEMA,2020,MNGPAS,232.01967176357238
LTU_NEMA,2020,WHTIR,0.012249686671316111
LTU_NEMA,2020,GROIR,0.2132249739096977
LTU_NEMA,2020,OTH_AIR,0.797243358537308
LTU_NEMA,2020,WHTRF,635.3428803922479
LTU_NEMA,2020,GRORF,411.6174756463826
LTU_NEMA,2020,OSDRF,129.39510451652208
LTU_NEMA,2020,OTH_ARF,134.49193723145856
LTU_NEMA,2020,CLDEGS,16.11245934159223
LTU_NEMA,2020,NRFABD,14.573650967838
LTU_NEMA,2020,NRGABD,33.967258290454225
LTU_NEMA,2020,DEF,2.980755951517601
LTU_NEMA,2020,DEG,6.586307744237119
LTU_NEMA,2020,NRFABDCUM,85.49121440820954
LTU_NEMA,2020,NRGABDCUM,177.63139801213833
LTU_NEMA,2020,C_BIR,0.04577910605287548
LTU_NEMA,2020,C_BRF,11.373133755655568
LTU_NEMA,2025,FRS,591.258517336886
LTU_NEMA,2025,GL,1581.5192411490796
LTU_NEMA,2025,CL,1308.8409751800486
LTU_NEMA,2025,CROP_FLW,53.97588339449024
LTU_NEMA,2025,PAS,215.79737432072616
LTU_NEMA,2025,OL,44.981721614515294
LTU_NEMA,2025,PRMFRS,452.2443810790958
LTU_NEMA,2025,SECFRS,139.01413625779023
LTU_NEMA,2025,MNGFRS,591.236943337561
LTU_NEMA,2025,UMNFRS,0.021573999325053068
LTU_NEMA,2025,NRMFRS,591.2585192378152
LTU_NEMA,2025,AGOFRS,0.0444151169650488
LTU_NEMA,2025,PRMGL,572.8026275318425
LTU_NEMA,2025,SECGL,1008.7166136172368
LTU_NEMA,2025,MNGPAS,215.79737432072616
LTU_NEMA,2025,WHTIR,0.012249686671316111
LTU_NEMA,2025,GROIR,0.1681575466966247
LTU_NEMA,2025,OTH_AIR,0.797243358537308
LTU_NEMA,2025,WHTRF,635.374678067441
LTU_NEMA,2025,GRORF,396.544794964796
LTU_NEMA,2025,OSDRF,131.90092609374207
