scenario,year,region,type,value
SSP2_1000C_CACN_NoCC,2070,Developing,MNG_FRS,40149.15245327473
SSP2_1000C_CACN_NoCC,2070,Developing,BIOCROP,130588.24572690242
SSP2_1000C_CACN_NoCC,2070,Developing,GRAZING,1710781.5473516593
SSP2_1000C_CACN_NoCC,2070,Developing,GRASS,609275.8642766292
SSP2_1000C_CACN_NoCC,2070,Developing,URB,14745.773382286072
SSP2_1000C_CACN_NoCC,2070,R5ASIA,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2070,R5ASIA,CROP,348579.9448605672
SSP2_1000C_CACN_NoCC,2070,R5ASIA,CROP_FLW,3270.0661756276686
SSP2_1000C_CACN_NoCC,2070,R5ASIA,PRM_FRS,585318.1368177354
SSP2_1000C_CACN_NoCC,2070,R5ASIA,MNG_FRS,30184.447495729928
SSP2_1000C_CACN_NoCC,2070,R5ASIA,BIOCROP,101304.58795720134
SSP2_1000C_CACN_NoCC,2070,R5ASIA,GRAZING,531461.3151850128
SSP2_1000C_CACN_NoCC,2070,R5ASIA,GRASS,155839.59711394808
SSP2_1000C_CACN_NoCC,2070,R5ASIA,URB,14931.307018096923
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,OTH,335104.108
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,CROP,303146.41991727124
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,CROP_FLW,100711.05557292614
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,PRM_FRS,942494.661202406
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,MNG_FRS,130095.86737282618
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,BIOCROP,151747.92093744662
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,GRAZING,696782.2860734063
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,GRASS,540540.1368099446
SSP2_1000C_CACN_NoCC,2070,R5OECD90+EU,URB,26093.062746918204
SSP2_1000C_CACN_NoCC,2070,R5REF,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2070,R5REF,CROP,74799.81603713657
SSP2_1000C_CACN_NoCC,2070,R5REF,CROP_FLW,49744.35485420628
SSP2_1000C_CACN_NoCC,2070,R5REF,PRM_FRS,1005186.5861227381
SSP2_1000C_CACN_NoCC,2070,R5REF,MNG_FRS,24087.086539415508
SSP2_1000C_CACN_NoCC,2070,R5REF,BIOCROP,42041.79704548718
SSP2_1000C_CACN_NoCC,2070,R5REF,GRAZING,327939.90276745363
SSP2_1000C_CACN_NoCC,2070,R5REF,GRASS,81498.33886732499
SSP2_1000C_CACN_NoCC,2070,R5REF,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2070,R5MAF,OTH,1137323.0343437498
SSP2_1000C_CACN_NoCC,2070,R5MAF,CROP,534995.3630176012
SSP2_1000C_CACN_NoCC,2070,R5MAF,CROP_FLW,7493.320690813284
SSP2_1000C_CACN_NoCC,2070,R5MAF,PRM_FRS,637803.706761744
SSP2_1000C_CACN_NoCC,2070,R5MAF,MNG_FRS,19976.251062854226
SSP2_1000C_CACN_NoCC,2070,R5MAF,BIOCROP,69275.55022991347
SSP2_1000C_CACN_NoCC,2070,R5MAF,GRAZING,1196232.575182684
SSP2_1000C_CACN_NoCC,2070,R5MAF,GRASS,383738.27001881646
SSP2_1000C_CACN_NoCC,2070,R5MAF,URB,5952.48283633995
SSP2_1000C_CACN_NoCC,2070,R5LAM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2070,R5LAM,CROP,141821.6555203013
SSP2_1000C_CACN_NoCC,2070,R5LAM,CROP_FLW,7636.943077714337
SSP2_1000C_CACN_NoCC,2070,R5LAM,PRM_FRS,1139462.310384201
SSP2_1000C_CACN_NoCC,2070,R5LAM,MNG_FRS,13986.366238371447
SSP2_1000C_CACN_NoCC,2070,R5LAM,BIOCROP,47224.322004277725
SSP2_1000C_CACN_NoCC,2070,R5LAM,GRAZING,521324.038932692
SSP2_1000C_CACN_NoCC,2070,R5LAM,GRASS,182840.67701531414
SSP2_1000C_CACN_NoCC,2070,R5LAM,URB,8636.873675798419
SSP2_1000C_CACN_NoCC,2075,USA,OTH,33613.452
SSP2_1000C_CACN_NoCC,2075,USA,CROP,116241.66288708939
SSP2_1000C_CACN_NoCC,2075,USA,CROP_FLW,37745.13688136632
SSP2_1000C_CACN_NoCC,2075,USA,PRM_FRS,307256.6074505205
SSP2_1000C_CACN_NoCC,2075,USA,MNG_FRS,39357.4163813249
SSP2_1000C_CACN_NoCC,2075,USA,BIOCROP,50934.833688944826
SSP2_1000C_CACN_NoCC,2075,USA,GRAZING,222366.49616894964
SSP2_1000C_CACN_NoCC,2075,USA,GRASS,60249.755425620955
SSP2_1000C_CACN_NoCC,2075,USA,URB,11695.345311309815
SSP2_1000C_CACN_NoCC,2075,XE25,OTH,3206.0
SSP2_1000C_CACN_NoCC,2075,XE25,CROP,61037.563755313204
SSP2_1000C_CACN_NoCC,2075,XE25,CROP_FLW,11130.811467706559
SSP2_1000C_CACN_NoCC,2075,XE25,PRM_FRS,108510.64442782215
SSP2_1000C_CACN_NoCC,2075,XE25,MNG_FRS,41599.423960510554
SSP2_1000C_CACN_NoCC,2075,XE25,BIOCROP,46159.47190960461
SSP2_1000C_CACN_NoCC,2075,XE25,GRAZING,56966.74883103674
SSP2_1000C_CACN_NoCC,2075,XE25,GRASS,18299.60370375229
SSP2_1000C_CACN_NoCC,2075,XE25,URB,9106.496241195679
SSP2_1000C_CACN_NoCC,2075,XER,OTH,13232.0
SSP2_1000C_CACN_NoCC,2075,XER,CROP,31813.19940182023
SSP2_1000C_CACN_NoCC,2075,XER,CROP_FLW,2111.4533053210107
SSP2_1000C_CACN_NoCC,2075,XER,PRM_FRS,37533.193345362626
SSP2_1000C_CACN_NoCC,2075,XER,MNG_FRS,3445.8210639289496
SSP2_1000C_CACN_NoCC,2075,XER,BIOCROP,6342.168698047328
SSP2_1000C_CACN_NoCC,2075,XER,GRAZING,15083.687710088092
SSP2_1000C_CACN_NoCC,2075,XER,GRASS,2788.5882368213065
SSP2_1000C_CACN_NoCC,2075,XER,URB,1090.242361709595
SSP2_1000C_CACN_NoCC,2075,TUR,CROP,22153.397972815725
SSP2_1000C_CACN_NoCC,2075,TUR,CROP_FLW,2809.424153897368
SSP2_1000C_CACN_NoCC,2075,TUR,PRM_FRS,12408.44203175729
SSP2_1000C_CACN_NoCC,2075,TUR,MNG_FRS,819.8579197175889
SSP2_1000C_CACN_NoCC,2075,TUR,BIOCROP,6766.544674131309
SSP2_1000C_CACN_NoCC,2075,TUR,GRAZING,13839.856597559683
SSP2_1000C_CACN_NoCC,2075,TUR,GRASS,16541.268058702248
SSP2_1000C_CACN_NoCC,2075,TUR,URB,821.3799714660644
SSP2_1000C_CACN_NoCC,2075,XOC,OTH,1467.0
SSP2_1000C_CACN_NoCC,2075,XOC,CROP,35983.443404304686
SSP2_1000C_CACN_NoCC,2075,XOC,CROP_FLW,30248.40270849
SSP2_1000C_CACN_NoCC,2075,XOC,PRM_FRS,209905.07025439473
SSP2_1000C_CACN_NoCC,2075,XOC,MNG_FRS,3203.2758428939956
SSP2_1000C_CACN_NoCC,2075,XOC,BIOCROP,28751.875505764507
SSP2_1000C_CACN_NoCC,2075,XOC,GRAZING,371531.69856053364
SSP2_1000C_CACN_NoCC,2075,XOC,GRASS,418870.4192075534
SSP2_1000C_CACN_NoCC,2075,XOC,URB,883.3264156804086
SSP2_1000C_CACN_NoCC,2075,CHN,OTH,239998.39534375
SSP2_1000C_CACN_NoCC,2075,CHN,CROP,60263.27633037593
SSP2_1000C_CACN_NoCC,2075,CHN,PRM_FRS,305689.2388707244
SSP2_1000C_CACN_NoCC,2075,CHN,MNG_FRS,8802.471646434933
SSP2_1000C_CACN_NoCC,2075,CHN,BIOCROP,40064.99486916954
SSP2_1000C_CACN_NoCC,2075,CHN,GRAZING,353526.5408536431
SSP2_1000C_CACN_NoCC,2075,CHN,GRASS,54265.25696789949
SSP2_1000C_CACN_NoCC,2075,CHN,URB,8006.078889526368
SSP2_1000C_CACN_NoCC,2075,IND,OTH,13430.3702109375
SSP2_1000C_CACN_NoCC,2075,IND,CROP,171069.05188572226
SSP2_1000C_CACN_NoCC,2075,IND,PRM_FRS,39203.03641439211
SSP2_1000C_CACN_NoCC,2075,IND,MNG_FRS,10660.970510407398
SSP2_1000C_CACN_NoCC,2075,IND,BIOCROP,18424.093909730927
SSP2_1000C_CACN_NoCC,2075,IND,GRAZING,7335.6577510628895
SSP2_1000C_CACN_NoCC,2075,IND,GRASS,13325.29816063244
SSP2_1000C_CACN_NoCC,2075,IND,URB,3026.2728974914553
SSP2_1000C_CACN_NoCC,2075,JPN,CROP,1521.301677757773
SSP2_1000C_CACN_NoCC,2075,JPN,CROP_FLW,462.0551157443398
SSP2_1000C_CACN_NoCC,2075,JPN,PRM_FRS,25377.50778221369
SSP2_1000C_CACN_NoCC,2075,JPN,MNG_FRS,1131.960060808205
SSP2_1000C_CACN_NoCC,2075,JPN,BIOCROP,368.2609331441238
SSP2_1000C_CACN_NoCC,2075,JPN,GRAZING,48.65874625143124
SSP2_1000C_CACN_NoCC,2075,JPN,GRASS,451.5814337059071
SSP2_1000C_CACN_NoCC,2075,JPN,URB,1710.2899680175783
SSP2_1000C_CACN_NoCC,2075,XSE,OTH,14506.901
SSP2_1000C_CACN_NoCC,2075,XSE,CROP,59035.91271620827
SSP2_1000C_CACN_NoCC,2075,XSE,CROP_FLW,1228.7364576907485
SSP2_1000C_CACN_NoCC,2075,XSE,PRM_FRS,255966.96513660613
SSP2_1000C_CACN_NoCC,2075,XSE,MNG_FRS,5289.337510666027
SSP2_1000C_CACN_NoCC,2075,XSE,BIOCROP,33931.676548794
SSP2_1000C_CACN_NoCC,2075,XSE,GRAZING,126191.1494776638
SSP2_1000C_CACN_NoCC,2075,XSE,GRASS,52621.50816022079
SSP2_1000C_CACN_NoCC,2075,XSE,URB,3032.1656320037837
SSP2_1000C_CACN_NoCC,2075,XSA,OTH,44675.7545
SSP2_1000C_CACN_NoCC,2075,XSA,CROP,47577.4333876702
SSP2_1000C_CACN_NoCC,2075,XSA,CROP_FLW,1428.2719887964558
SSP2_1000C_CACN_NoCC,2075,XSA,PRM_FRS,12934.272501316897
SSP2_1000C_CACN_NoCC,2075,XSA,MNG_FRS,3140.6476810632284
SSP2_1000C_CACN_NoCC,2075,XSA,BIOCROP,7655.301408471251
SSP2_1000C_CACN_NoCC,2075,XSA,GRAZING,40013.01762635115
SSP2_1000C_CACN_NoCC,2075,XSA,GRASS,26313.97683410672
SSP2_1000C_CACN_NoCC,2075,XSA,URB,866.7895990753174
SSP2_1000C_CACN_NoCC,2075,CAN,OTH,283585.656
SSP2_1000C_CACN_NoCC,2075,CAN,CROP,30354.348237746013
SSP2_1000C_CACN_NoCC,2075,CAN,CROP_FLW,2337.8040948632583
SSP2_1000C_CACN_NoCC,2075,CAN,PRM_FRS,300276.0509236318
SSP2_1000C_CACN_NoCC,2075,CAN,MNG_FRS,30597.021370724644
SSP2_1000C_CACN_NoCC,2075,CAN,BIOCROP,9025.794913067924
SSP2_1000C_CACN_NoCC,2075,CAN,GRAZING,12080.076673967831
SSP2_1000C_CACN_NoCC,2075,CAN,GRASS,678.6603291311877
SSP2_1000C_CACN_NoCC,2075,CAN,URB,785.9824775390625
SSP2_1000C_CACN_NoCC,2075,BRA,CROP,56930.14964897874
SSP2_1000C_CACN_NoCC,2075,BRA,CROP_FLW,75.64760981652117
SSP2_1000C_CACN_NoCC,2075,BRA,PRM_FRS,604689.15637185
SSP2_1000C_CACN_NoCC,2075,BRA,MNG_FRS,2669.651825475533
SSP2_1000C_CACN_NoCC,2075,BRA,BIOCROP,30506.04715871825
SSP2_1000C_CACN_NoCC,2075,BRA,GRAZING,170925.2117020356
SSP2_1000C_CACN_NoCC,2075,BRA,GRASS,34718.70413683937
SSP2_1000C_CACN_NoCC,2075,BRA,URB,3742.538360931397
SSP2_1000C_CACN_NoCC,2075,XLM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2075,XLM,CROP,79485.993347143
SSP2_1000C_CACN_NoCC,2075,XLM,CROP_FLW,5787.990789314812
SSP2_1000C_CACN_NoCC,2075,XLM,PRM_FRS,569134.9481079143
SSP2_1000C_CACN_NoCC,2075,XLM,MNG_FRS,10158.759566360415
SSP2_1000C_CACN_NoCC,2075,XLM,BIOCROP,20940.618875825516
SSP2_1000C_CACN_NoCC,2075,XLM,GRAZING,345287.78866150876
SSP2_1000C_CACN_NoCC,2075,XLM,GRASS,122985.64537109027
SSP2_1000C_CACN_NoCC,2075,XLM,URB,4894.335314867021
SSP2_1000C_CACN_NoCC,2075,CIS,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2075,CIS,CROP,71583.77052476339
SSP2_1000C_CACN_NoCC,2075,CIS,CROP_FLW,38841.13773547225
SSP2_1000C_CACN_NoCC,2075,CIS,PRM_FRS,1063972.8697258194
SSP2_1000C_CACN_NoCC,2075,CIS,MNG_FRS,20703.880654895274
SSP2_1000C_CACN_NoCC,2075,CIS,BIOCROP,37719.97816388223
SSP2_1000C_CACN_NoCC,2075,CIS,GRAZING,314848.4749947158
SSP2_1000C_CACN_NoCC,2075,CIS,GRASS,57627.770434214406
SSP2_1000C_CACN_NoCC,2075,CIS,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2075,XME,OTH,281021.7655625
SSP2_1000C_CACN_NoCC,2075,XME,CROP,32578.734839651082
SSP2_1000C_CACN_NoCC,2075,XME,CROP_FLW,1275.0934387247287
SSP2_1000C_CACN_NoCC,2075,XME,PRM_FRS,9102.026625257353
SSP2_1000C_CACN_NoCC,2075,XME,MNG_FRS,518.6507917951199
SSP2_1000C_CACN_NoCC,2075,XME,BIOCROP,23780.222061771845
SSP2_1000C_CACN_NoCC,2075,XME,GRAZING,262695.76679077715
SSP2_1000C_CACN_NoCC,2075,XME,GRASS,67043.77680810512
SSP2_1000C_CACN_NoCC,2075,XME,URB,2128.071955810547
SSP2_1000C_CACN_NoCC,2075,XNF,OTH,456890.6350624999
SSP2_1000C_CACN_NoCC,2075,XNF,CROP,30956.239857292672
SSP2_1000C_CACN_NoCC,2075,XNF,CROP_FLW,959.8876735180479
SSP2_1000C_CACN_NoCC,2075,XNF,PRM_FRS,3007.9711631183363
SSP2_1000C_CACN_NoCC,2075,XNF,MNG_FRS,53.7782781031938
SSP2_1000C_CACN_NoCC,2075,XNF,BIOCROP,4510.52418848186
SSP2_1000C_CACN_NoCC,2075,XNF,GRAZING,73773.49379737687
SSP2_1000C_CACN_NoCC,2075,XNF,GRASS,1986.072483175731
SSP2_1000C_CACN_NoCC,2075,XNF,URB,927.4797019042969
SSP2_1000C_CACN_NoCC,2075,XAF,OTH,399410.63371875
SSP2_1000C_CACN_NoCC,2075,XAF,CROP,481491.2231594506
SSP2_1000C_CACN_NoCC,2075,XAF,CROP_FLW,3881.5771887223273
SSP2_1000C_CACN_NoCC,2075,XAF,PRM_FRS,641690.2504408191
SSP2_1000C_CACN_NoCC,2075,XAF,MNG_FRS,18473.475773248545
SSP2_1000C_CACN_NoCC,2075,XAF,BIOCROP,54112.55091692641
SSP2_1000C_CACN_NoCC,2075,XAF,GRAZING,862315.2494814789
SSP2_1000C_CACN_NoCC,2075,XAF,GRASS,275308.4712066304
SSP2_1000C_CACN_NoCC,2075,XAF,URB,2896.931178625107
SSP2_1000C_CACN_NoCC,2075,ASIA2,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2075,ASIA2,CROP,339466.97599773447
SSP2_1000C_CACN_NoCC,2075,ASIA2,CROP_FLW,3119.063562231544
SSP2_1000C_CACN_NoCC,2075,ASIA2,PRM_FRS,639171.0207052531
SSP2_1000C_CACN_NoCC,2075,ASIA2,MNG_FRS,29025.387409379793
SSP2_1000C_CACN_NoCC,2075,ASIA2,BIOCROP,100444.32766930983
SSP2_1000C_CACN_NoCC,2075,ASIA2,GRAZING,527115.0244549724
SSP2_1000C_CACN_NoCC,2075,ASIA2,GRASS,146977.62155656537
SSP2_1000C_CACN_NoCC,2075,ASIA2,URB,16641.596986114502
SSP2_1000C_CACN_NoCC,2075,World,OTH,2111196.772609375
SSP2_1000C_CACN_NoCC,2075,World,CROP,1390076.7030341031
SSP2_1000C_CACN_NoCC,2075,World,CROP_FLW,140323.4306094447
SSP2_1000C_CACN_NoCC,2075,World,PRM_FRS,4506658.251573521
SSP2_1000C_CACN_NoCC,2075,World,MNG_FRS,200626.4008383585
SSP2_1000C_CACN_NoCC,2075,World,BIOCROP,419994.9584244764
SSP2_1000C_CACN_NoCC,2075,World,GRAZING,3248829.5744250007
SSP2_1000C_CACN_NoCC,2075,World,GRASS,1224076.356958202
SSP2_1000C_CACN_NoCC,2075,World,URB,61494.25336591386
SSP2_1000C_CACN_NoCC,2075,Non-OECD,OTH,1776092.664609375
SSP2_1000C_CACN_NoCC,2075,Non-OECD,CROP,1090971.785697256
SSP2_1000C_CACN_NoCC,2075,Non-OECD,CROP_FLW,53478.34288205589
SSP2_1000C_CACN_NoCC,2075,Non-OECD,PRM_FRS,3505390.735357818
SSP2_1000C_CACN_NoCC,2075,Non-OECD,MNG_FRS,80471.62423844966
SSP2_1000C_CACN_NoCC,2075,Non-OECD,BIOCROP,271646.0081017718
SSP2_1000C_CACN_NoCC,2075,Non-OECD,GRAZING,2556912.3511366136
SSP2_1000C_CACN_NoCC,2075,Non-OECD,GRASS,706196.4805629146
SSP2_1000C_CACN_NoCC,2075,Non-OECD,URB,35401.19061899567
SSP2_1000C_CACN_NoCC,2075,Industrial,OTH,321872.108
SSP2_1000C_CACN_NoCC,2075,Industrial,CROP,245138.31996221107
SSP2_1000C_CACN_NoCC,2075,Industrial,CROP_FLW,81924.21026817049
SSP2_1000C_CACN_NoCC,2075,Industrial,PRM_FRS,951325.880838583
SSP2_1000C_CACN_NoCC,2075,Industrial,MNG_FRS,115889.09761626231
SSP2_1000C_CACN_NoCC,2075,Industrial,BIOCROP,135240.23695052598
SSP2_1000C_CACN_NoCC,2075,Industrial,GRAZING,662993.6789807393
SSP2_1000C_CACN_NoCC,2075,Industrial,GRASS,498550.0200997637
SSP2_1000C_CACN_NoCC,2075,Industrial,URB,24181.440413742544
SSP2_1000C_CACN_NoCC,2075,Transition,OTH,520635.75745312497
SSP2_1000C_CACN_NoCC,2075,Transition,CROP,413812.8457644762
SSP2_1000C_CACN_NoCC,2075,Transition,CROP_FLW,43837.66280450715
SSP2_1000C_CACN_NoCC,2075,Transition,PRM_FRS,2063495.936759906
SSP2_1000C_CACN_NoCC,2075,Transition,MNG_FRS,47102.65362085968
SSP2_1000C_CACN_NoCC,2075,Transition,BIOCROP,139823.8274736796
SSP2_1000C_CACN_NoCC,2075,Transition,GRAZING,875559.4296091052
SSP2_1000C_CACN_NoCC,2075,Transition,GRASS,179266.88599510927
SSP2_1000C_CACN_NoCC,2075,Transition,URB,22567.039569885255
SSP2_1000C_CACN_NoCC,2075,Developing,OTH,1268688.90715625
SSP2_1000C_CACN_NoCC,2075,Developing,CROP,731125.5373074159
SSP2_1000C_CACN_NoCC,2075,Developing,CROP_FLW,14561.55753676712
SSP2_1000C_CACN_NoCC,2075,Developing,PRM_FRS,1491836.433975032
SSP2_1000C_CACN_NoCC,2075,Developing,MNG_FRS,37634.649601236524
SSP2_1000C_CACN_NoCC,2075,Developing,BIOCROP,144930.89400027087
SSP2_1000C_CACN_NoCC,2075,Developing,GRAZING,1710276.4658351569
SSP2_1000C_CACN_NoCC,2075,Developing,GRASS,546259.450863329
SSP2_1000C_CACN_NoCC,2075,Developing,URB,14745.773382286072
SSP2_1000C_CACN_NoCC,2075,R5ASIA,OTH,312611.42105468747
SSP2_1000C_CACN_NoCC,2075,R5ASIA,CROP,337945.67431997665
SSP2_1000C_CACN_NoCC,2075,R5ASIA,CROP_FLW,2657.0084464872043
SSP2_1000C_CACN_NoCC,2075,R5ASIA,PRM_FRS,613793.5129230395
SSP2_1000C_CACN_NoCC,2075,R5ASIA,MNG_FRS,27893.42734857159
SSP2_1000C_CACN_NoCC,2075,R5ASIA,BIOCROP,100076.06673616571
SSP2_1000C_CACN_NoCC,2075,R5ASIA,GRAZING,527066.3657087209
SSP2_1000C_CACN_NoCC,2075,R5ASIA,GRASS,146526.04012285944
SSP2_1000C_CACN_NoCC,2075,R5ASIA,URB,14931.307018096923
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,OTH,335104.108
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,CROP,299104.917336847
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,CROP_FLW,86845.08772738886
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,PRM_FRS,1001267.5162157028
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,MNG_FRS,120154.77659990884
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,BIOCROP,148348.95032270462
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,GRAZING,691917.2232883872
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,GRASS,517879.8763952873
SSP2_1000C_CACN_NoCC,2075,R5OECD90+EU,URB,26093.062746918204
SSP2_1000C_CACN_NoCC,2075,R5REF,OTH,253974.9918984375
SSP2_1000C_CACN_NoCC,2075,R5REF,CROP,71583.77052476339
SSP2_1000C_CACN_NoCC,2075,R5REF,CROP_FLW,38841.13773547225
SSP2_1000C_CACN_NoCC,2075,R5REF,PRM_FRS,1063972.8697258194
SSP2_1000C_CACN_NoCC,2075,R5REF,MNG_FRS,20703.880654895274
SSP2_1000C_CACN_NoCC,2075,R5REF,BIOCROP,37719.97816388223
SSP2_1000C_CACN_NoCC,2075,R5REF,GRAZING,314848.4749947158
SSP2_1000C_CACN_NoCC,2075,R5REF,GRASS,57627.770434214406
SSP2_1000C_CACN_NoCC,2075,R5REF,URB,5880.5270887603765
SSP2_1000C_CACN_NoCC,2075,R5MAF,OTH,1137323.0343437498
SSP2_1000C_CACN_NoCC,2075,R5MAF,CROP,545026.1978563943
SSP2_1000C_CACN_NoCC,2075,R5MAF,CROP_FLW,6116.558300965104
SSP2_1000C_CACN_NoCC,2075,R5MAF,PRM_FRS,653800.2482291948
SSP2_1000C_CACN_NoCC,2075,R5MAF,MNG_FRS,19045.90484314686
SSP2_1000C_CACN_NoCC,2075,R5MAF,BIOCROP,82403.29716718012
SSP2_1000C_CACN_NoCC,2075,R5MAF,GRAZING,1198784.510069633
SSP2_1000C_CACN_NoCC,2075,R5MAF,GRASS,344338.32049791125
SSP2_1000C_CACN_NoCC,2075,R5MAF,URB,5952.48283633995
SSP2_1000C_CACN_NoCC,2075,R5LAM,OTH,72183.21731250001
SSP2_1000C_CACN_NoCC,2075,R5LAM,CROP,136416.14299612172
SSP2_1000C_CACN_NoCC,2075,R5LAM,CROP_FLW,5863.638399131333
SSP2_1000C_CACN_NoCC,2075,R5LAM,PRM_FRS,1173824.1044797644
SSP2_1000C_CACN_NoCC,2075,R5LAM,MNG_FRS,12828.411391835947
SSP2_1000C_CACN_NoCC,2075,R5LAM,BIOCROP,51446.66603454377
SSP2_1000C_CACN_NoCC,2075,R5LAM,GRAZING,516213.0003635443
SSP2_1000C_CACN_NoCC,2075,R5LAM,GRASS,157704.34950792964
SSP2_1000C_CACN_NoCC,2075,R5LAM,URB,8636.873675798419
SSP2_1000C_CACN_NoCC,2080,USA,OTH,33613.452
SSP2_1000C_CACN_NoCC,2080,USA,CROP,116414.21635879463
SSP2_1000C_CACN_NoCC,2080,USA,CROP_FLW,36358.14666724196
SSP2_1000C_CACN_NoCC,2080,USA,PRM_FRS,313867.59543646825
SSP2_1000C_CACN_NoCC,2080,USA,MNG_FRS,37902.559427339496
SSP2_1000C_CACN_NoCC,2080,USA,BIOCROP,48858.9959262732
SSP2_1000C_CACN_NoCC,2080,USA,GRAZING,222175.19646842201
SSP2_1000C_CACN_NoCC,2080,USA,GRASS,58575.19859927664
SSP2_1000C_CACN_NoCC,2080,USA,URB,11695.345311309815
SSP2_1000C_CACN_NoCC,2080,XE25,OTH,3206.0
SSP2_1000C_CACN_NoCC,2080,XE25,CROP,59755.51017429152
SSP2_1000C_CACN_NoCC,2080,XE25,CROP_FLW,10445.370120239091
SSP2_1000C_CACN_NoCC,2080,XE25,PRM_FRS,117108.60491381079
SSP2_1000C_CACN_NoCC,2080,XE25,MNG_FRS,39189.72993092143
SSP2_1000C_CACN_NoCC,2080,XE25,BIOCROP,42909.91842684669
SSP2_1000C_CACN_NoCC,2080,XE25,GRAZING,56854.623361366874
SSP2_1000C_CACN_NoCC,2080,XE25,GRASS,17440.511128269834
SSP2_1000C_CACN_NoCC,2080,XE25,URB,9106.496241195679
SSP2_1000C_CACN_NoCC,2080,XER,OTH,13232.0
SSP2_1000C_CACN_NoCC,2080,XER,CROP,30392.854788098815
SSP2_1000C_CACN_NoCC,2080,XER,CROP_FLW,1986.0180810278785
SSP2_1000C_CACN_NoCC,2080,XER,PRM_FRS,40260.24984005267
SSP2_1000C_CACN_NoCC,2080,XER,MNG_FRS,3190.932645746425
SSP2_1000C_CACN_NoCC,2080,XER,BIOCROP,5615.454914275125
SSP2_1000C_CACN_NoCC,2080,XER,GRAZING,15033.362529668391
SSP2_1000C_CACN_NoCC,2080,XER,GRASS,2639.2389625202077
SSP2_1000C_CACN_NoCC,2080,XER,URB,1090.242361709595
SSP2_1000C_CACN_NoCC,2080,TUR,CROP,21671.575692273116
SSP2_1000C_CACN_NoCC,2080,TUR,CROP_FLW,2859.287400303147
SSP2_1000C_CACN_NoCC,2080,TUR,PRM_FRS,13028.581915009367
SSP2_1000C_CACN_NoCC,2080,TUR,MNG_FRS,774.8155081601727
SSP2_1000C_CACN_NoCC,2080,TUR,BIOCROP,6536.896835034932
SSP2_1000C_CACN_NoCC,2080,TUR,GRAZING,13873.740140148842
SSP2_1000C_CACN_NoCC,2080,TUR,GRASS,16593.89391765167
SSP2_1000C_CACN_NoCC,2080,TUR,URB,821.3799714660644
SSP2_1000C_CACN_NoCC,2080,XOC,OTH,1467.0
SSP2_1000C_CACN_NoCC,2080,XOC,CROP,36113.65724060815
SSP2_1000C_CACN_NoCC,2080,XOC,CROP_FLW,29842.246388754607
SSP2_1000C_CACN_NoCC,2080,XOC,PRM_FRS,210421.92164522706
SSP2_1000C_CACN_NoCC,2080,XOC,MNG_FRS,3080.8409433945917
SSP2_1000C_CACN_NoCC,2080,XOC,BIOCROP,32340.828602980622
SSP2_1000C_CACN_NoCC,2080,XOC,GRAZING,372199.72841832467
SSP2_1000C_CACN_NoCC,2080,XOC,GRASS,414494.962244645
SSP2_1000C_CACN_NoCC,2080,XOC,URB,883.3264156804086
SSP2_1000C_CACN_NoCC,2080,CHN,OTH,239998.39534375
SSP2_1000C_CACN_NoCC,2080,CHN,CROP,55515.62481200599
SSP2_1000C_CACN_NoCC,2080,CHN,PRM_FRS,313299.5992981223
SSP2_1000C_CACN_NoCC,2080,CHN,MNG_FRS,8002.633364816872
SSP2_1000C_CACN_NoCC,2080,CHN,BIOCROP,40911.09229298987
SSP2_1000C_CACN_NoCC,2080,CHN,GRAZING,352659.509901314
SSP2_1000C_CACN_NoCC,2080,CHN,GRASS,52223.31986899921
SSP2_1000C_CACN_NoCC,2080,CHN,URB,8006.078889526368
SSP2_1000C_CACN_NoCC,2080,IND,OTH,13430.3702109375
SSP2_1000C_CACN_NoCC,2080,IND,CROP,170108.48694173698
SSP2_1000C_CACN_NoCC,2080,IND,PRM_FRS,39744.55235798495
SSP2_1000C_CACN_NoCC,2080,IND,MNG_FRS,10190.159811866179
SSP2_1000C_CACN_NoCC,2080,IND,BIOCROP,19092.9668077498
