scenario,region,type,year,value
SSP2_500C_NoCC,XSE,CROP_FLW,2030,12576.590496592597
SSP2_500C_NoCC,XSE,CROP_FLW,2035,12672.283417003408
SSP2_500C_NoCC,XSE,CROP_FLW,2040,12712.750222012737
SSP2_500C_NoCC,XSE,CROP_FLW,2045,12745.972884144096
SSP2_500C_NoCC,XSE,CROP_FLW,2050,12820.256776016033
SSP2_500C_NoCC,XSE,CROP_FLW,2060,13225.109486942158
SSP2_500C_NoCC,XSE,CROP_FLW,2070,13092.125964433495
SSP2_500C_NoCC,XSE,CROP_FLW,2080,13037.401057525527
SSP2_500C_NoCC,XSE,CROP_FLW,2090,12990.586306417203
SSP2_500C_NoCC,XSE,CROP_FLW,2100,12962.14426213867
SSP2_500C_NoCC,XSE,GL,2005,189886.90853807027
SSP2_500C_NoCC,XSE,GL,2010,54795.40269864854
SSP2_500C_NoCC,XSE,GL,2015,65525.042133059855
SSP2_500C_NoCC,XSE,GL,2020,64278.41360167521
SSP2_500C_NoCC,XSE,GL,2025,113683.18970904258
SSP2_500C_NoCC,XSE,GL,2030,111161.06205009692
SSP2_500C_NoCC,XSE,GL,2035,114560.97736542391
SSP2_500C_NoCC,XSE,GL,2040,115455.60818046932
SSP2_500C_NoCC,XSE,GL,2045,117545.80838500275
SSP2_500C_NoCC,XSE,GL,2050,121500.38858826546
SSP2_500C_NoCC,XSE,GL,2060,125675.47630115083
SSP2_500C_NoCC,XSE,GL,2070,128506.75199465675
SSP2_500C_NoCC,XSE,GL,2080,129924.03138948037
SSP2_500C_NoCC,XSE,GL,2090,130485.94896813485
SSP2_500C_NoCC,XSE,GL,2100,131050.91301506081
SSP2_500C_NoCC,XSE,GRO,2005,12877.760463056022
SSP2_500C_NoCC,XSE,GRO,2010,14509.938092705774
SSP2_500C_NoCC,XSE,GRO,2015,15287.72240439709
SSP2_500C_NoCC,XSE,GRO,2020,15584.83305419736
SSP2_500C_NoCC,XSE,GRO,2025,16316.994187325014
SSP2_500C_NoCC,XSE,GRO,2030,16062.135301402419
SSP2_500C_NoCC,XSE,GRO,2035,15543.321100499828
SSP2_500C_NoCC,XSE,GRO,2040,15003.329550588758
SSP2_500C_NoCC,XSE,GRO,2045,14924.672765871404
SSP2_500C_NoCC,XSE,GRO,2050,14067.100228399599
SSP2_500C_NoCC,XSE,GRO,2060,11101.987756362776
SSP2_500C_NoCC,XSE,GRO,2070,11081.342341470156
SSP2_500C_NoCC,XSE,GRO,2080,10710.983431203604
SSP2_500C_NoCC,XSE,GRO,2090,10363.142446487287
SSP2_500C_NoCC,XSE,GRO,2100,10114.018627612328
SSP2_500C_NoCC,XSE,OL,2005,27543.938527358525
SSP2_500C_NoCC,XSE,OL,2010,27543.938527358525
SSP2_500C_NoCC,XSE,OL,2015,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2020,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2025,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2030,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2035,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2040,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2045,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2050,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2060,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2070,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2080,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2090,27543.93852735853
SSP2_500C_NoCC,XSE,OL,2100,27543.93852735853
SSP2_500C_NoCC,XSE,OTH_A,2005,17777.03618747305
SSP2_500C_NoCC,XSE,OTH_A,2010,19598.076636343212
SSP2_500C_NoCC,XSE,OTH_A,2015,21567.274390335388
SSP2_500C_NoCC,XSE,OTH_A,2020,21772.993189827685
SSP2_500C_NoCC,XSE,OTH_A,2025,22482.693846131184
SSP2_500C_NoCC,XSE,OTH_A,2030,23063.596923201127
SSP2_500C_NoCC,XSE,OTH_A,2035,23302.903914883853
SSP2_500C_NoCC,XSE,OTH_A,2040,23182.481050698923
SSP2_500C_NoCC,XSE,OTH_A,2045,22424.008525930425
SSP2_500C_NoCC,XSE,OTH_A,2050,21094.417883403887
SSP2_500C_NoCC,XSE,OTH_A,2060,16863.32168912166
SSP2_500C_NoCC,XSE,OTH_A,2070,16850.659086044456
SSP2_500C_NoCC,XSE,OTH_A,2080,16414.360090152913
SSP2_500C_NoCC,XSE,OTH_A,2090,16263.952471089913
SSP2_500C_NoCC,XSE,OTH_A,2100,16267.178627879077
SSP2_500C_NoCC,XSE,PAS,2005,147846.66333569118
SSP2_500C_NoCC,XSE,PAS,2010,147846.66333569118
SSP2_500C_NoCC,XSE,PAS,2015,126489.38626021208
SSP2_500C_NoCC,XSE,PAS,2020,128390.55801140654
SSP2_500C_NoCC,XSE,PAS,2025,51376.661691296205
SSP2_500C_NoCC,XSE,PAS,2030,51503.626087976976
SSP2_500C_NoCC,XSE,PAS,2035,45457.67251234609
SSP2_500C_NoCC,XSE,PAS,2040,43832.04732054516
SSP2_500C_NoCC,XSE,PAS,2045,41013.583940549266
SSP2_500C_NoCC,XSE,PAS,2050,35882.787185573354
SSP2_500C_NoCC,XSE,PAS,2060,26671.028209146523
SSP2_500C_NoCC,XSE,PAS,2070,25203.40037655
SSP2_500C_NoCC,XSE,PAS,2080,25135.078973536878
SSP2_500C_NoCC,XSE,PAS,2090,24683.782347801643
SSP2_500C_NoCC,XSE,PAS,2100,23912.660087029664
SSP2_500C_NoCC,XSE,PDR,2005,33210.333980763746
SSP2_500C_NoCC,XSE,PDR,2010,33995.02565580117
SSP2_500C_NoCC,XSE,PDR,2015,32565.17594807188
SSP2_500C_NoCC,XSE,PDR,2020,33789.668171089084
SSP2_500C_NoCC,XSE,PDR,2025,31880.837655937954
SSP2_500C_NoCC,XSE,PDR,2030,32680.229485626754
SSP2_500C_NoCC,XSE,PDR,2035,32261.346454702343
SSP2_500C_NoCC,XSE,PDR,2040,31934.166834980308
SSP2_500C_NoCC,XSE,PDR,2045,30699.434926397444
SSP2_500C_NoCC,XSE,PDR,2050,28260.537351134546
SSP2_500C_NoCC,XSE,PDR,2060,20289.09364433065
SSP2_500C_NoCC,XSE,PDR,2070,18821.14288112276
SSP2_500C_NoCC,XSE,PDR,2080,18670.90549488599
SSP2_500C_NoCC,XSE,PDR,2090,18774.344649161747
SSP2_500C_NoCC,XSE,PDR,2100,18769.50129872892
SSP2_500C_NoCC,XSE,SL,2005,2420.0129964553826
SSP2_500C_NoCC,XSE,SL,2010,2726.799346560418
SSP2_500C_NoCC,XSE,SL,2015,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2020,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2025,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2030,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2035,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2040,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2045,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2050,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2060,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2070,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2080,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2090,3038.6864119720467
SSP2_500C_NoCC,XSE,SL,2100,3038.6864119720467
SSP2_500C_NoCC,XSA,wht,2005,7787.097870418497
SSP2_500C_NoCC,XSA,wht,2010,8307.828551814635
SSP2_500C_NoCC,XSA,wht,2015,7868.106016944698
SSP2_500C_NoCC,XSA,wht,2020,7943.802946328072
SSP2_500C_NoCC,XSA,wht,2025,8552.698649903234
SSP2_500C_NoCC,XSA,wht,2030,9434.164976198335
SSP2_500C_NoCC,XSA,wht,2035,9983.814918705972
SSP2_500C_NoCC,XSA,wht,2040,10489.688070033522
SSP2_500C_NoCC,XSA,wht,2045,11044.209163735775
SSP2_500C_NoCC,XSA,wht,2050,11332.746819747832
SSP2_500C_NoCC,XSA,wht,2060,10591.812591449689
SSP2_500C_NoCC,XSA,wht,2070,11807.439303873038
SSP2_500C_NoCC,XSA,wht,2080,13100.874205756518
SSP2_500C_NoCC,XSA,wht,2090,14329.399165328336
SSP2_500C_NoCC,XSA,wht,2100,15217.621458213116
SSP2_500C_NoCC,XSA,frs,2005,64953.79642377001
SSP2_500C_NoCC,XSA,frs,2010,64965.14222110097
SSP2_500C_NoCC,XSA,frs,2015,65010.38936617026
SSP2_500C_NoCC,XSA,frs,2020,64522.579432205406
SSP2_500C_NoCC,XSA,frs,2025,66472.1490968809
SSP2_500C_NoCC,XSA,frs,2030,66352.38052951805
SSP2_500C_NoCC,XSA,frs,2035,66045.0477520133
SSP2_500C_NoCC,XSA,frs,2040,65720.67798270444
SSP2_500C_NoCC,XSA,frs,2045,65313.34674162828
SSP2_500C_NoCC,XSA,frs,2050,64930.883990600545
SSP2_500C_NoCC,XSA,frs,2060,64669.47632145359
SSP2_500C_NoCC,XSA,frs,2070,65697.38088930472
SSP2_500C_NoCC,XSA,frs,2080,65214.48022880121
SSP2_500C_NoCC,XSA,frs,2090,65069.53961053206
SSP2_500C_NoCC,XSA,frs,2100,65000.178602305896
SSP2_500C_NoCC,XSA,OSD,2005,3843.235631449283
SSP2_500C_NoCC,XSA,OSD,2010,3715.831778451912
SSP2_500C_NoCC,XSA,OSD,2015,3788.43932121352
SSP2_500C_NoCC,XSA,OSD,2020,3862.2809146421573
SSP2_500C_NoCC,XSA,OSD,2025,4021.637519320486
SSP2_500C_NoCC,XSA,OSD,2030,4250.9468621285
SSP2_500C_NoCC,XSA,OSD,2035,4476.914066602325
SSP2_500C_NoCC,XSA,OSD,2040,4613.760298252496
SSP2_500C_NoCC,XSA,OSD,2045,4754.567476036067
SSP2_500C_NoCC,XSA,OSD,2050,4812.888861629107
SSP2_500C_NoCC,XSA,OSD,2060,3707.6664168895895
SSP2_500C_NoCC,XSA,OSD,2070,3797.347365238508
SSP2_500C_NoCC,XSA,OSD,2080,3974.274893001154
SSP2_500C_NoCC,XSA,OSD,2090,4261.665722670069
SSP2_500C_NoCC,XSA,OSD,2100,4406.524419596779
SSP2_500C_NoCC,XSA,AFR,2025,2161.170616536244
SSP2_500C_NoCC,XSA,AFR,2030,4322.341233072488
SSP2_500C_NoCC,XSA,AFR,2035,6685.1395001926885
SSP2_500C_NoCC,XSA,AFR,2040,9047.93776731289
SSP2_500C_NoCC,XSA,AFR,2045,13406.164444102698
SSP2_500C_NoCC,XSA,AFR,2050,17764.391120892506
SSP2_500C_NoCC,XSA,AFR,2060,19631.854409740194
SSP2_500C_NoCC,XSA,AFR,2070,20108.691129117018
SSP2_500C_NoCC,XSA,AFR,2080,20856.157272377834
SSP2_500C_NoCC,XSA,AFR,2090,21016.87716312834
SSP2_500C_NoCC,XSA,AFR,2100,21139.034570479824
SSP2_500C_NoCC,XSA,BIO,2025,374.6446634488877
SSP2_500C_NoCC,XSA,BIO,2030,736.3243378852408
SSP2_500C_NoCC,XSA,BIO,2035,1545.1217958510642
SSP2_500C_NoCC,XSA,BIO,2040,2835.1794836391346
SSP2_500C_NoCC,XSA,BIO,2045,3648.5210516563343
SSP2_500C_NoCC,XSA,BIO,2050,5308.11594669663
SSP2_500C_NoCC,XSA,BIO,2060,19120.040312484103
SSP2_500C_NoCC,XSA,BIO,2070,18478.979958567365
SSP2_500C_NoCC,XSA,BIO,2080,19477.871011493564
SSP2_500C_NoCC,XSA,BIO,2090,19964.337627795307
SSP2_500C_NoCC,XSA,BIO,2100,20336.86911138368
SSP2_500C_NoCC,XSA,C_B,2005,843.7109139303199
SSP2_500C_NoCC,XSA,C_B,2010,809.7019444249337
SSP2_500C_NoCC,XSA,C_B,2015,887.7066238079168
SSP2_500C_NoCC,XSA,C_B,2020,914.7964894257254
SSP2_500C_NoCC,XSA,C_B,2025,920.1314730343295
SSP2_500C_NoCC,XSA,C_B,2030,985.7099365960652
SSP2_500C_NoCC,XSA,C_B,2035,1048.858723964599
SSP2_500C_NoCC,XSA,C_B,2040,1108.505729201594
SSP2_500C_NoCC,XSA,C_B,2045,1163.983551683895
SSP2_500C_NoCC,XSA,C_B,2050,1141.1314826074297
SSP2_500C_NoCC,XSA,C_B,2060,869.5006384303448
SSP2_500C_NoCC,XSA,C_B,2070,854.7558633347551
SSP2_500C_NoCC,XSA,C_B,2080,796.9636605043618
SSP2_500C_NoCC,XSA,C_B,2090,865.6692677537815
SSP2_500C_NoCC,XSA,C_B,2100,887.6945816379182
SSP2_500C_NoCC,XSA,CL,2005,44281.01542230626
SSP2_500C_NoCC,XSA,CL,2010,45172.520397640496
SSP2_500C_NoCC,XSA,CL,2015,45702.47363317524
SSP2_500C_NoCC,XSA,CL,2020,45800.72662846128
SSP2_500C_NoCC,XSA,CL,2025,48834.261677733
SSP2_500C_NoCC,XSA,CL,2030,51778.6693023741
SSP2_500C_NoCC,XSA,CL,2035,54223.0003748486
SSP2_500C_NoCC,XSA,CL,2040,56633.71946240772
SSP2_500C_NoCC,XSA,CL,2045,58315.577202619344
SSP2_500C_NoCC,XSA,CL,2050,59866.99648850804
SSP2_500C_NoCC,XSA,CL,2060,65843.49709853329
SSP2_500C_NoCC,XSA,CL,2070,64846.295733246545
SSP2_500C_NoCC,XSA,CL,2080,67642.53038263181
SSP2_500C_NoCC,XSA,CL,2090,70555.6065182157
SSP2_500C_NoCC,XSA,CL,2100,72262.83061013703
SSP2_500C_NoCC,XSA,CROP_FLW,2005,15780.615518081333
SSP2_500C_NoCC,XSA,CROP_FLW,2010,14791.801485558031
SSP2_500C_NoCC,XSA,CROP_FLW,2015,15664.069785796179
SSP2_500C_NoCC,XSA,CROP_FLW,2020,15387.066732388304
SSP2_500C_NoCC,XSA,CROP_FLW,2025,16977.144250809175
SSP2_500C_NoCC,XSA,CROP_FLW,2030,17380.951856187352
SSP2_500C_NoCC,XSA,CROP_FLW,2035,17625.458399118157
SSP2_500C_NoCC,XSA,CROP_FLW,2040,17729.873717163016
SSP2_500C_NoCC,XSA,CROP_FLW,2045,17416.73266681653
SSP2_500C_NoCC,XSA,CROP_FLW,2050,17056.63342564468
SSP2_500C_NoCC,XSA,CROP_FLW,2060,17559.421289976206
SSP2_500C_NoCC,XSA,CROP_FLW,2070,17417.06654274934
SSP2_500C_NoCC,XSA,CROP_FLW,2080,17429.611699118177
SSP2_500C_NoCC,XSA,CROP_FLW,2090,17564.297692025906
SSP2_500C_NoCC,XSA,CROP_FLW,2100,17532.978363310824
SSP2_500C_NoCC,XSA,GL,2005,123200.35203767792
SSP2_500C_NoCC,XSA,GL,2010,86616.43038189359
SSP2_500C_NoCC,XSA,GL,2015,85529.28599706151
SSP2_500C_NoCC,XSA,GL,2020,83284.33221983239
SSP2_500C_NoCC,XSA,GL,2025,91345.81429168186
SSP2_500C_NoCC,XSA,GL,2030,91737.075292158
SSP2_500C_NoCC,XSA,GL,2035,90421.34129674504
SSP2_500C_NoCC,XSA,GL,2040,88048.42335629172
SSP2_500C_NoCC,XSA,GL,2045,84242.34616518201
SSP2_500C_NoCC,XSA,GL,2050,80488.7919944382
SSP2_500C_NoCC,XSA,GL,2060,75201.29818770841
SSP2_500C_NoCC,XSA,GL,2070,74622.64129032593
SSP2_500C_NoCC,XSA,GL,2080,71418.91148070885
SSP2_500C_NoCC,XSA,GL,2090,69112.88135823821
SSP2_500C_NoCC,XSA,GL,2100,68129.00058521515
SSP2_500C_NoCC,XSA,GRO,2005,2771.4171651341376
SSP2_500C_NoCC,XSA,GRO,2010,2872.9696458792378
SSP2_500C_NoCC,XSA,GRO,2015,3013.999081647241
SSP2_500C_NoCC,XSA,GRO,2020,3012.8529962864854
SSP2_500C_NoCC,XSA,GRO,2025,3141.784183010434
SSP2_500C_NoCC,XSA,GRO,2030,3227.687550988854
SSP2_500C_NoCC,XSA,GRO,2035,3226.9885686032358
SSP2_500C_NoCC,XSA,GRO,2040,3157.3258149341
SSP2_500C_NoCC,XSA,GRO,2045,3097.459834317067
SSP2_500C_NoCC,XSA,GRO,2050,2998.57242360035
SSP2_500C_NoCC,XSA,GRO,2060,2348.347074980248
SSP2_500C_NoCC,XSA,GRO,2070,2248.195000435513
SSP2_500C_NoCC,XSA,GRO,2080,2269.0454390168616
SSP2_500C_NoCC,XSA,GRO,2090,2344.931066431081
SSP2_500C_NoCC,XSA,GRO,2100,2366.451415860807
SSP2_500C_NoCC,XSA,OL,2005,9705.16963321668
SSP2_500C_NoCC,XSA,OL,2010,9705.16963321668
SSP2_500C_NoCC,XSA,OL,2015,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2020,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2025,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2030,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2035,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2040,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2045,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2050,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2060,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2070,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2080,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2090,9705.169633216678
SSP2_500C_NoCC,XSA,OL,2100,9705.169633216678
SSP2_500C_NoCC,XSA,OTH_A,2005,4262.068434753678
SSP2_500C_NoCC,XSA,OTH_A,2010,5721.766495583643
SSP2_500C_NoCC,XSA,OTH_A,2015,5738.921068332045
SSP2_500C_NoCC,XSA,OTH_A,2020,5737.183145950909
SSP2_500C_NoCC,XSA,OTH_A,2025,6060.004430012253
SSP2_500C_NoCC,XSA,OTH_A,2030,6598.266578123189
SSP2_500C_NoCC,XSA,OTH_A,2035,7030.598508557529
SSP2_500C_NoCC,XSA,OTH_A,2040,7367.903513009206
SSP2_500C_NoCC,XSA,OTH_A,2045,7777.997587828299
SSP2_500C_NoCC,XSA,OTH_A,2050,8046.929432947317
SSP2_500C_NoCC,XSA,OTH_A,2060,6316.5666729083
SSP2_500C_NoCC,XSA,OTH_A,2070,6854.34908991413
SSP2_500C_NoCC,XSA,OTH_A,2080,7442.128171311826
SSP2_500C_NoCC,XSA,OTH_A,2090,8085.324379259261
SSP2_500C_NoCC,XSA,OTH_A,2100,8420.717966721893
SSP2_500C_NoCC,XSA,PAS,2005,37874.86039465611
SSP2_500C_NoCC,XSA,PAS,2010,37874.86039465611
SSP2_500C_NoCC,XSA,PAS,2015,37874.831778869535
SSP2_500C_NoCC,XSA,PAS,2020,40509.34249477749
SSP2_500C_NoCC,XSA,PAS,2025,25303.58509244459
SSP2_500C_NoCC,XSA,PAS,2030,19926.51441815392
SSP2_500C_NoCC,XSA,PAS,2035,16742.451851478163
SSP2_500C_NoCC,XSA,PAS,2040,14666.222206551876
SSP2_500C_NoCC,XSA,PAS,2045,12839.546221744205
SSP2_500C_NoCC,XSA,PAS,2050,11065.917180837248
SSP2_500C_NoCC,XSA,PAS,2060,8770.854757841043
SSP2_500C_NoCC,XSA,PAS,2070,8841.971733282337
SSP2_500C_NoCC,XSA,PAS,2080,8984.9014107568
SSP2_500C_NoCC,XSA,PAS,2090,8362.076125162144
SSP2_500C_NoCC,XSA,PAS,2100,7585.936407138676
SSP2_500C_NoCC,XSA,PDR,2005,8992.86988853901
SSP2_500C_NoCC,XSA,PDR,2010,8952.62049592811
SSP2_500C_NoCC,XSA,PDR,2015,8741.23173543366
SSP2_500C_NoCC,XSA,PDR,2020,8942.743403439625
SSP2_500C_NoCC,XSA,PDR,2025,8786.216508194198
SSP2_500C_NoCC,XSA,PDR,2030,9164.617204266577
SSP2_500C_NoCC,XSA,PDR,2035,9285.2453934457
SSP2_500C_NoCC,XSA,PDR,2040,9331.482836174657
SSP2_500C_NoCC,XSA,PDR,2045,9412.105870545342
SSP2_500C_NoCC,XSA,PDR,2050,9169.978095634704
SSP2_500C_NoCC,XSA,PDR,2060,5330.142101414779
SSP2_500C_NoCC,XSA,PDR,2070,3388.1626091338867
SSP2_500C_NoCC,XSA,PDR,2080,3151.761302429363
SSP2_500C_NoCC,XSA,PDR,2090,3139.9815969519723
SSP2_500C_NoCC,XSA,PDR,2100,3093.973293412029
SSP2_500C_NoCC,XSA,SL,2005,651.1547696753958
SSP2_500C_NoCC,XSA,SL,2010,735.6704059609079
SSP2_500C_NoCC,XSA,SL,2015,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2020,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2025,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2030,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2035,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2040,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2045,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2050,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2060,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2070,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2080,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2090,882.4217457405213
SSP2_500C_NoCC,XSA,SL,2100,882.4217457405213
SSP2_500C_NoCC,XLM,wht,2005,8728.284214986987
SSP2_500C_NoCC,XLM,wht,2010,6145.8709618652765
SSP2_500C_NoCC,XLM,wht,2015,7750.612249518988
SSP2_500C_NoCC,XLM,wht,2020,7406.734288538824
SSP2_500C_NoCC,XLM,wht,2025,8462.715456276801
SSP2_500C_NoCC,XLM,wht,2030,9979.691887214636
SSP2_500C_NoCC,XLM,wht,2035,10933.88509647685
SSP2_500C_NoCC,XLM,wht,2040,11573.995574272381
SSP2_500C_NoCC,XLM,wht,2045,12197.105282700093
SSP2_500C_NoCC,XLM,wht,2050,12853.166405287602
SSP2_500C_NoCC,XLM,wht,2060,11290.109536843183
SSP2_500C_NoCC,XLM,wht,2070,10649.32542555571
SSP2_500C_NoCC,XLM,wht,2080,9063.213210318698
SSP2_500C_NoCC,XLM,wht,2090,8212.608066725463
SSP2_500C_NoCC,XLM,wht,2100,7851.5846876771275
SSP2_500C_NoCC,XLM,frs,2005,300402.3388998622
SSP2_500C_NoCC,XLM,frs,2010,299226.24431006826
SSP2_500C_NoCC,XLM,frs,2015,298229.41986077273
SSP2_500C_NoCC,XLM,frs,2020,291186.9084354864
SSP2_500C_NoCC,XLM,frs,2025,317578.1901988342
SSP2_500C_NoCC,XLM,frs,2030,326332.4381646956
SSP2_500C_NoCC,XLM,frs,2035,332661.47426977975
SSP2_500C_NoCC,XLM,frs,2040,334182.0328895689
SSP2_500C_NoCC,XLM,frs,2045,337911.7818668921
SSP2_500C_NoCC,XLM,frs,2050,346481.84476796706
SSP2_500C_NoCC,XLM,frs,2060,344800.4719112602
SSP2_500C_NoCC,XLM,frs,2070,345867.7127780766
SSP2_500C_NoCC,XLM,frs,2080,346909.6440396307
SSP2_500C_NoCC,XLM,frs,2090,348553.8823401965
SSP2_500C_NoCC,XLM,frs,2100,349903.1347739313
SSP2_500C_NoCC,XLM,OSD,2005,26127.942492778493
SSP2_500C_NoCC,XLM,OSD,2010,33505.579113446445
SSP2_500C_NoCC,XLM,OSD,2015,34588.56185930271
SSP2_500C_NoCC,XLM,OSD,2020,34365.227683904865
SSP2_500C_NoCC,XLM,OSD,2025,36976.64796222449
SSP2_500C_NoCC,XLM,OSD,2030,41100.820023110966
SSP2_500C_NoCC,XLM,OSD,2035,44464.73700192959
SSP2_500C_NoCC,XLM,OSD,2040,46971.63051174321
SSP2_500C_NoCC,XLM,OSD,2045,48836.65272407338
SSP2_500C_NoCC,XLM,OSD,2050,50724.307931511605
SSP2_500C_NoCC,XLM,OSD,2060,47376.83541845708
SSP2_500C_NoCC,XLM,OSD,2070,39041.334743724205
SSP2_500C_NoCC,XLM,OSD,2080,32644.788492472442
SSP2_500C_NoCC,XLM,OSD,2090,29252.42417101941
SSP2_500C_NoCC,XLM,OSD,2100,27363.820309731782
SSP2_500C_NoCC,XLM,AFR,2025,11.35091059400909
SSP2_500C_NoCC,XLM,AFR,2030,22.70182118801818
SSP2_500C_NoCC,XLM,AFR,2035,2818.1298993027144
SSP2_500C_NoCC,XLM,AFR,2040,5613.55797741741
SSP2_500C_NoCC,XLM,AFR,2045,6010.004427922756
SSP2_500C_NoCC,XLM,AFR,2050,6406.450878428101
SSP2_500C_NoCC,XLM,AFR,2060,6425.700698179025
SSP2_500C_NoCC,XLM,AFR,2070,6753.736532708519
SSP2_500C_NoCC,XLM,AFR,2080,7138.3772017752835
SSP2_500C_NoCC,XLM,AFR,2090,7406.378785585346
SSP2_500C_NoCC,XLM,AFR,2100,7646.029021422991
SSP2_500C_NoCC,XLM,BIO,2025,927.312620089968
SSP2_500C_NoCC,XLM,BIO,2030,1313.2312829912141
SSP2_500C_NoCC,XLM,BIO,2035,2059.117915785514
SSP2_500C_NoCC,XLM,BIO,2040,2917.0781652424866
SSP2_500C_NoCC,XLM,BIO,2045,4381.688756154494
SSP2_500C_NoCC,XLM,BIO,2050,7644.524620874419
SSP2_500C_NoCC,XLM,BIO,2060,56781.68144238229
SSP2_500C_NoCC,XLM,BIO,2070,68356.10654319942
SSP2_500C_NoCC,XLM,BIO,2080,79145.24829708324
SSP2_500C_NoCC,XLM,BIO,2090,84257.53788576231
SSP2_500C_NoCC,XLM,BIO,2100,86589.00043916446
SSP2_500C_NoCC,XLM,C_B,2005,2710.4985000055535
SSP2_500C_NoCC,XLM,C_B,2010,2743.7618803390383
SSP2_500C_NoCC,XLM,C_B,2015,3141.3405899237355
SSP2_500C_NoCC,XLM,C_B,2020,3220.3206753304803
SSP2_500C_NoCC,XLM,C_B,2025,3319.379043213372
SSP2_500C_NoCC,XLM,C_B,2030,3488.7553391435426
SSP2_500C_NoCC,XLM,C_B,2035,3720.733752150636
SSP2_500C_NoCC,XLM,C_B,2040,3981.013573378126
SSP2_500C_NoCC,XLM,C_B,2045,4278.611914894568
SSP2_500C_NoCC,XLM,C_B,2050,4657.226752272357
SSP2_500C_NoCC,XLM,C_B,2060,5547.533148258234
SSP2_500C_NoCC,XLM,C_B,2070,5302.692006708728
SSP2_500C_NoCC,XLM,C_B,2080,3869.4775287282832
SSP2_500C_NoCC,XLM,C_B,2090,3172.0640994053156
SSP2_500C_NoCC,XLM,C_B,2100,2855.0068251823645
SSP2_500C_NoCC,XLM,CL,2005,96421.07336353984
SSP2_500C_NoCC,XLM,CL,2010,102299.17999371217
SSP2_500C_NoCC,XLM,CL,2015,106674.9438390731
SSP2_500C_NoCC,XLM,CL,2020,104818.67645948012
SSP2_500C_NoCC,XLM,CL,2025,114724.3031062704
SSP2_500C_NoCC,XLM,CL,2030,125423.20906548353
SSP2_500C_NoCC,XLM,CL,2035,133636.48997121677
SSP2_500C_NoCC,XLM,CL,2040,140217.08244485914
SSP2_500C_NoCC,XLM,CL,2045,147808.75233330857
SSP2_500C_NoCC,XLM,CL,2050,157588.49553926114
SSP2_500C_NoCC,XLM,CL,2060,196862.39956170568
SSP2_500C_NoCC,XLM,CL,2070,190015.96734792076
SSP2_500C_NoCC,XLM,CL,2080,183816.1234014228
SSP2_500C_NoCC,XLM,CL,2090,178428.79610365882
SSP2_500C_NoCC,XLM,CL,2100,175122.0292562692
SSP2_500C_NoCC,XLM,CROP_FLW,2005,20377.44769046786
SSP2_500C_NoCC,XLM,CROP_FLW,2010,18063.464539424316
SSP2_500C_NoCC,XLM,CROP_FLW,2015,15258.515690830258
SSP2_500C_NoCC,XLM,CROP_FLW,2020,14720.90718631636
SSP2_500C_NoCC,XLM,CROP_FLW,2025,16899.344660780014
SSP2_500C_NoCC,XLM,CROP_FLW,2030,17745.831393807126
