scenario,basin,type,year,value
SSP2_500C_NoCC,AFG_CSEC,PDR,2005,16.594106057893033
SSP2_500C_NoCC,AFG_CSEC,PDR,2010,22.502585315449455
SSP2_500C_NoCC,AFG_CSEC,PDR,2015,17.640330937100448
SSP2_500C_NoCC,AFG_CSEC,PDR,2020,17.458688512893918
SSP2_500C_NoCC,AFG_CSEC,PDR,2025,19.052366474453276
SSP2_500C_NoCC,AFG_CSEC,PDR,2030,21.327673169435986
SSP2_500C_NoCC,AFG_CSEC,PDR,2035,21.115760764073066
SSP2_500C_NoCC,AFG_CSEC,PDR,2040,19.310357002800494
SSP2_500C_NoCC,AFG_CSEC,PDR,2045,18.304897833403725
SSP2_500C_NoCC,AFG_CSEC,PDR,2050,16.20858601656112
SSP2_500C_NoCC,AFG_CSEC,PDR,2060,9.114114736510125
SSP2_500C_NoCC,AFG_CSEC,PDR,2070,9.502884276745842
SSP2_500C_NoCC,AFG_CSEC,PDR,2080,10.089505934525848
SSP2_500C_NoCC,AFG_CSEC,PDR,2090,10.494163558250532
SSP2_500C_NoCC,AFG_CSEC,PDR,2100,10.418208939691144
SSP2_500C_NoCC,AFG_CSEC,SL,2005,4.390038639164585
SSP2_500C_NoCC,AFG_CSEC,SL,2010,5.350141069887281
SSP2_500C_NoCC,AFG_CSEC,SL,2015,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2020,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2025,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2030,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2035,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2040,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2045,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2050,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2060,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2070,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2080,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2090,6.603752165562125
SSP2_500C_NoCC,AFG_CSEC,SL,2100,6.603752165562125
SSP2_500C_NoCC,AFG_FARA,wht,2005,57.10452505123116
SSP2_500C_NoCC,AFG_FARA,wht,2010,59.8722107746425
SSP2_500C_NoCC,AFG_FARA,wht,2015,53.81526486795989
SSP2_500C_NoCC,AFG_FARA,wht,2020,50.49830238230485
SSP2_500C_NoCC,AFG_FARA,wht,2025,62.389879185003444
SSP2_500C_NoCC,AFG_FARA,wht,2030,78.33669788125742
SSP2_500C_NoCC,AFG_FARA,wht,2035,83.48761787271611
SSP2_500C_NoCC,AFG_FARA,wht,2040,85.12383253426489
SSP2_500C_NoCC,AFG_FARA,wht,2045,88.30944990893734
SSP2_500C_NoCC,AFG_FARA,wht,2050,87.56140261737507
SSP2_500C_NoCC,AFG_FARA,wht,2060,55.723061775752534
SSP2_500C_NoCC,AFG_FARA,wht,2070,57.354756157646435
SSP2_500C_NoCC,AFG_FARA,wht,2080,66.58064939053718
SSP2_500C_NoCC,AFG_FARA,wht,2090,75.96412989445048
SSP2_500C_NoCC,AFG_FARA,wht,2100,86.33087299591128
SSP2_500C_NoCC,AFG_FARA,frs,2005,1.0
SSP2_500C_NoCC,AFG_FARA,frs,2010,1.0
SSP2_500C_NoCC,AFG_FARA,frs,2015,0.9999999980888191
SSP2_500C_NoCC,AFG_FARA,frs,2020,0.9211826432417355
SSP2_500C_NoCC,AFG_FARA,frs,2025,1.3291360018369178
SSP2_500C_NoCC,AFG_FARA,frs,2030,1.4747124320553964
SSP2_500C_NoCC,AFG_FARA,frs,2035,1.4860830974784913
SSP2_500C_NoCC,AFG_FARA,frs,2040,1.4183541074076726
SSP2_500C_NoCC,AFG_FARA,frs,2045,1.3577167727020234
SSP2_500C_NoCC,AFG_FARA,frs,2050,1.2844867603792018
SSP2_500C_NoCC,AFG_FARA,frs,2060,1.1631830789379707
SSP2_500C_NoCC,AFG_FARA,frs,2070,1.113811680871957
SSP2_500C_NoCC,AFG_FARA,frs,2080,1.037885394298157
SSP2_500C_NoCC,AFG_FARA,frs,2090,1.0181522548472874
SSP2_500C_NoCC,AFG_FARA,frs,2100,1.0318318253703822
SSP2_500C_NoCC,AFG_FARA,OSD,2005,7.019585967840019
SSP2_500C_NoCC,AFG_FARA,OSD,2010,5.678639870058423
SSP2_500C_NoCC,AFG_FARA,OSD,2015,4.2550355622532905
SSP2_500C_NoCC,AFG_FARA,OSD,2020,4.045908153674521
SSP2_500C_NoCC,AFG_FARA,OSD,2025,4.8062156651974695
SSP2_500C_NoCC,AFG_FARA,OSD,2030,5.702195939996488
SSP2_500C_NoCC,AFG_FARA,OSD,2035,6.196393375717625
SSP2_500C_NoCC,AFG_FARA,OSD,2040,6.238991010715862
SSP2_500C_NoCC,AFG_FARA,OSD,2045,6.406710343962344
SSP2_500C_NoCC,AFG_FARA,OSD,2050,6.45956212465805
SSP2_500C_NoCC,AFG_FARA,OSD,2060,4.900994152204039
SSP2_500C_NoCC,AFG_FARA,OSD,2070,5.3683545943431366
SSP2_500C_NoCC,AFG_FARA,OSD,2080,5.4700634071549015
SSP2_500C_NoCC,AFG_FARA,OSD,2090,5.632713811567129
SSP2_500C_NoCC,AFG_FARA,OSD,2100,5.798623630302232
SSP2_500C_NoCC,AFG_FARA,AFR,2025,237.00362400952582
SSP2_500C_NoCC,AFG_FARA,AFR,2030,474.00724801905164
SSP2_500C_NoCC,AFG_FARA,AFR,2035,881.9028008273133
SSP2_500C_NoCC,AFG_FARA,AFR,2040,1289.7983536355748
SSP2_500C_NoCC,AFG_FARA,AFR,2045,1589.7016361928968
SSP2_500C_NoCC,AFG_FARA,AFR,2050,1889.6049187502188
SSP2_500C_NoCC,AFG_FARA,AFR,2060,2130.619488491226
SSP2_500C_NoCC,AFG_FARA,AFR,2070,2130.5281468505746
SSP2_500C_NoCC,AFG_FARA,AFR,2080,2130.369445742693
SSP2_500C_NoCC,AFG_FARA,AFR,2090,2130.173585324709
SSP2_500C_NoCC,AFG_FARA,AFR,2100,2129.8855575729963
SSP2_500C_NoCC,AFG_FARA,BIO,2025,3.1694428155066796
SSP2_500C_NoCC,AFG_FARA,BIO,2030,6.564564964016099
SSP2_500C_NoCC,AFG_FARA,BIO,2035,13.83121538605496
SSP2_500C_NoCC,AFG_FARA,BIO,2040,25.271605607654774
SSP2_500C_NoCC,AFG_FARA,BIO,2045,33.020985857422644
SSP2_500C_NoCC,AFG_FARA,BIO,2050,48.900711309001785
SSP2_500C_NoCC,AFG_FARA,BIO,2060,181.2040482874469
SSP2_500C_NoCC,AFG_FARA,BIO,2070,173.05697878307546
SSP2_500C_NoCC,AFG_FARA,BIO,2080,178.1929056123697
SSP2_500C_NoCC,AFG_FARA,BIO,2090,176.50777157869558
SSP2_500C_NoCC,AFG_FARA,BIO,2100,183.63276241388334
SSP2_500C_NoCC,AFG_FARA,C_B,2005,0.12668975267695415
SSP2_500C_NoCC,AFG_FARA,C_B,2010,0.18809762490943235
SSP2_500C_NoCC,AFG_FARA,C_B,2015,0.16472236488436728
SSP2_500C_NoCC,AFG_FARA,C_B,2020,0.15852973427777903
SSP2_500C_NoCC,AFG_FARA,C_B,2025,0.14954205780627658
SSP2_500C_NoCC,AFG_FARA,C_B,2030,0.20996231265734533
SSP2_500C_NoCC,AFG_FARA,C_B,2035,0.23805114468678423
SSP2_500C_NoCC,AFG_FARA,C_B,2040,0.24082497359422483
SSP2_500C_NoCC,AFG_FARA,C_B,2045,0.24692115578395632
SSP2_500C_NoCC,AFG_FARA,C_B,2050,0.24796678849019443
SSP2_500C_NoCC,AFG_FARA,C_B,2060,0.2086407945227609
SSP2_500C_NoCC,AFG_FARA,C_B,2070,0.22852390603325587
SSP2_500C_NoCC,AFG_FARA,C_B,2080,0.21794990779576134
SSP2_500C_NoCC,AFG_FARA,C_B,2090,0.2399158679725829
SSP2_500C_NoCC,AFG_FARA,C_B,2100,0.2625053735233066
SSP2_500C_NoCC,AFG_FARA,CL,2005,327.9530449380451
SSP2_500C_NoCC,AFG_FARA,CL,2010,329.3230201305943
SSP2_500C_NoCC,AFG_FARA,CL,2015,340.663169533946
SSP2_500C_NoCC,AFG_FARA,CL,2020,317.01561672489936
SSP2_500C_NoCC,AFG_FARA,CL,2025,437.9899453511101
SSP2_500C_NoCC,AFG_FARA,CL,2030,499.97173736251
SSP2_500C_NoCC,AFG_FARA,CL,2035,520.4790460760942
SSP2_500C_NoCC,AFG_FARA,CL,2040,523.114084875445
SSP2_500C_NoCC,AFG_FARA,CL,2045,532.1607926936078
SSP2_500C_NoCC,AFG_FARA,CL,2050,544.5154724302764
SSP2_500C_NoCC,AFG_FARA,CL,2060,622.2064906209537
SSP2_500C_NoCC,AFG_FARA,CL,2070,619.5321041790025
SSP2_500C_NoCC,AFG_FARA,CL,2080,641.1284484431013
SSP2_500C_NoCC,AFG_FARA,CL,2090,662.7432693703997
SSP2_500C_NoCC,AFG_FARA,CL,2100,706.1848014634115
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2005,212.2953900962163
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2010,207.10808192191962
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2015,211.8150834186287
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2020,194.5784281121449
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2025,288.0961870166106
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2030,312.9189524977485
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2035,313.1115694471999
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2040,299.64766952374333
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2045,290.7854979736031
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2050,282.46653055622215
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2060,284.29908046350477
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2070,277.7277138738427
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2080,273.58040951245437
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2090,276.1567070803487
SSP2_500C_NoCC,AFG_FARA,CROP_FLW,2100,287.74997358692855
SSP2_500C_NoCC,AFG_FARA,GL,2005,4940.575991718166
SSP2_500C_NoCC,AFG_FARA,GL,2010,1953.2443990274924
SSP2_500C_NoCC,AFG_FARA,GL,2015,1941.5731660659942
SSP2_500C_NoCC,AFG_FARA,GL,2020,1788.5435045821268
SSP2_500C_NoCC,AFG_FARA,GL,2025,2580.6148001508236
SSP2_500C_NoCC,AFG_FARA,GL,2030,2863.26209121489
SSP2_500C_NoCC,AFG_FARA,GL,2035,2885.3390701228786
SSP2_500C_NoCC,AFG_FARA,GL,2040,2753.838280185308
SSP2_500C_NoCC,AFG_FARA,GL,2045,2636.106458034049
SSP2_500C_NoCC,AFG_FARA,GL,2050,2493.92503088564
SSP2_500C_NoCC,AFG_FARA,GL,2060,2258.405057604207
SSP2_500C_NoCC,AFG_FARA,GL,2070,2162.546875764871
SSP2_500C_NoCC,AFG_FARA,GL,2080,2015.130434872401
SSP2_500C_NoCC,AFG_FARA,GL,2090,1976.817100759133
SSP2_500C_NoCC,AFG_FARA,GL,2100,2003.3769878608432
SSP2_500C_NoCC,AFG_FARA,GRO,2005,21.662963641634608
SSP2_500C_NoCC,AFG_FARA,GRO,2010,17.02911011875236
SSP2_500C_NoCC,AFG_FARA,GRO,2015,16.83619734857962
SSP2_500C_NoCC,AFG_FARA,GRO,2020,16.197147758585118
SSP2_500C_NoCC,AFG_FARA,GRO,2025,17.52407636908587
SSP2_500C_NoCC,AFG_FARA,GRO,2030,19.136299395153983
SSP2_500C_NoCC,AFG_FARA,GRO,2035,18.7328128338568
SSP2_500C_NoCC,AFG_FARA,GRO,2040,16.80782941650786
SSP2_500C_NoCC,AFG_FARA,GRO,2045,16.193631746280733
SSP2_500C_NoCC,AFG_FARA,GRO,2050,16.76657238507136
SSP2_500C_NoCC,AFG_FARA,GRO,2060,15.219159359859301
SSP2_500C_NoCC,AFG_FARA,GRO,2070,15.90615712427147
SSP2_500C_NoCC,AFG_FARA,GRO,2080,17.185774256494536
SSP2_500C_NoCC,AFG_FARA,GRO,2090,18.819989419760848
SSP2_500C_NoCC,AFG_FARA,GRO,2100,20.319818430896923
SSP2_500C_NoCC,AFG_FARA,OL,2005,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2010,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2015,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2020,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2025,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2030,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2035,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2040,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2045,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2050,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2060,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2070,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2080,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2090,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OL,2100,23.71557126598547
SSP2_500C_NoCC,AFG_FARA,OTH_A,2005,20.994322213762135
SSP2_500C_NoCC,AFG_FARA,OTH_A,2010,27.581949914634997
SSP2_500C_NoCC,AFG_FARA,OTH_A,2015,44.475655149927015
SSP2_500C_NoCC,AFG_FARA,OTH_A,2020,42.539913161981985
SSP2_500C_NoCC,AFG_FARA,OTH_A,2025,50.834768061120776
SSP2_500C_NoCC,AFG_FARA,OTH_A,2030,63.5996163848619
SSP2_500C_NoCC,AFG_FARA,OTH_A,2035,70.44411597071463
SSP2_500C_NoCC,AFG_FARA,OTH_A,2040,75.07460907592552
SSP2_500C_NoCC,AFG_FARA,OTH_A,2045,81.46102520672204
SSP2_500C_NoCC,AFG_FARA,OTH_A,2050,85.70579869893857
SSP2_500C_NoCC,AFG_FARA,OTH_A,2060,69.6646430964242
SSP2_500C_NoCC,AFG_FARA,OTH_A,2070,78.42441515984933
SSP2_500C_NoCC,AFG_FARA,OTH_A,2080,88.04552147041764
SSP2_500C_NoCC,AFG_FARA,OTH_A,2090,97.21306971431471
SSP2_500C_NoCC,AFG_FARA,OTH_A,2100,109.33342026785216
SSP2_500C_NoCC,AFG_FARA,PAS,2005,2985.7974359561736
SSP2_500C_NoCC,AFG_FARA,PAS,2010,2985.7974359561736
SSP2_500C_NoCC,AFG_FARA,PAS,2015,2985.9282881202766
SSP2_500C_NoCC,AFG_FARA,PAS,2020,3162.684319768035
SSP2_500C_NoCC,AFG_FARA,PAS,2025,2012.2271182050079
SSP2_500C_NoCC,AFG_FARA,PAS,2030,1430.4488346897997
SSP2_500C_NoCC,AFG_FARA,PAS,2035,979.9576235945417
SSP2_500C_NoCC,AFG_FARA,PAS,2040,700.9955509145727
SSP2_500C_NoCC,AFG_FARA,PAS,2045,509.8380200250513
SSP2_500C_NoCC,AFG_FARA,PAS,2050,339.8347148917905
SSP2_500C_NoCC,AFG_FARA,PAS,2060,256.77040392298113
SSP2_500C_NoCC,AFG_FARA,PAS,2070,355.4436852429855
SSP2_500C_NoCC,AFG_FARA,PAS,2080,481.4984092658098
SSP2_500C_NoCC,AFG_FARA,PAS,2090,498.4125160092165
SSP2_500C_NoCC,AFG_FARA,PAS,2100,428.68544499568384
SSP2_500C_NoCC,AFG_FARA,PDR,2005,8.749568214683949
SSP2_500C_NoCC,AFG_FARA,PDR,2010,11.864929905676968
SSP2_500C_NoCC,AFG_FARA,PDR,2015,9.301210821713061
SSP2_500C_NoCC,AFG_FARA,PDR,2020,8.997387421927431
SSP2_500C_NoCC,AFG_FARA,PDR,2025,11.01983418077918
SSP2_500C_NoCC,AFG_FARA,PDR,2030,13.503447986818522
SSP2_500C_NoCC,AFG_FARA,PDR,2035,14.437270045139517
SSP2_500C_NoCC,AFG_FARA,PDR,2040,14.708722733038352
SSP2_500C_NoCC,AFG_FARA,PDR,2045,15.736570500896091
SSP2_500C_NoCC,AFG_FARA,PDR,2050,16.406927950521325
SSP2_500C_NoCC,AFG_FARA,PDR,2060,10.986862691238091
SSP2_500C_NoCC,AFG_FARA,PDR,2070,11.465204579941362
SSP2_500C_NoCC,AFG_FARA,PDR,2080,11.85517488587649
SSP2_500C_NoCC,AFG_FARA,PDR,2090,12.208972003287837
SSP2_500C_NoCC,AFG_FARA,PDR,2100,12.75682476411433
SSP2_500C_NoCC,AFG_FARA,SL,2005,0.8600221630998203
SSP2_500C_NoCC,AFG_FARA,SL,2010,1.0242037050504382
SSP2_500C_NoCC,AFG_FARA,SL,2015,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2020,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2025,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2030,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2035,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2040,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2045,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2050,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2060,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2070,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2080,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2090,1.224435101005935
SSP2_500C_NoCC,AFG_FARA,SL,2100,1.224435101005935
SSP2_500C_NoCC,AFG_HELM,wht,2005,508.95834147121616
SSP2_500C_NoCC,AFG_HELM,wht,2010,533.6260317153298
SSP2_500C_NoCC,AFG_HELM,wht,2015,479.64198863480715
SSP2_500C_NoCC,AFG_HELM,wht,2020,468.6406365462729
SSP2_500C_NoCC,AFG_HELM,wht,2025,553.0406683345363
SSP2_500C_NoCC,AFG_HELM,wht,2030,666.9072049342789
SSP2_500C_NoCC,AFG_HELM,wht,2035,725.804544488099
SSP2_500C_NoCC,AFG_HELM,wht,2040,789.5903582166145
SSP2_500C_NoCC,AFG_HELM,wht,2045,891.3394464706547
SSP2_500C_NoCC,AFG_HELM,wht,2050,964.3825992553125
SSP2_500C_NoCC,AFG_HELM,wht,2060,725.9087306602872
SSP2_500C_NoCC,AFG_HELM,wht,2070,846.8416765989401
SSP2_500C_NoCC,AFG_HELM,wht,2080,1035.2373794939413
SSP2_500C_NoCC,AFG_HELM,wht,2090,1185.6435699632168
SSP2_500C_NoCC,AFG_HELM,wht,2100,1306.2442544363819
SSP2_500C_NoCC,AFG_HELM,frs,2005,1.0
SSP2_500C_NoCC,AFG_HELM,frs,2010,1.0
SSP2_500C_NoCC,AFG_HELM,frs,2015,0.9999999988723592
SSP2_500C_NoCC,AFG_HELM,frs,2020,0.9436141675859622
SSP2_500C_NoCC,AFG_HELM,frs,2025,1.2716188459481255
SSP2_500C_NoCC,AFG_HELM,frs,2030,1.3205912006398546
SSP2_500C_NoCC,AFG_HELM,frs,2035,1.3231772581416616
SSP2_500C_NoCC,AFG_HELM,frs,2040,1.3212004075496737
SSP2_500C_NoCC,AFG_HELM,frs,2045,1.3000972156119757
SSP2_500C_NoCC,AFG_HELM,frs,2050,1.2631450700885265
SSP2_500C_NoCC,AFG_HELM,frs,2060,1.2075941062672575
SSP2_500C_NoCC,AFG_HELM,frs,2070,1.2139348846748341
SSP2_500C_NoCC,AFG_HELM,frs,2080,1.117287805388903
SSP2_500C_NoCC,AFG_HELM,frs,2090,1.0676822850607735
SSP2_500C_NoCC,AFG_HELM,frs,2100,1.0342022391204335
SSP2_500C_NoCC,AFG_HELM,OSD,2005,38.5642964999833
SSP2_500C_NoCC,AFG_HELM,OSD,2010,31.19738865922678
SSP2_500C_NoCC,AFG_HELM,OSD,2015,23.376372026597373
SSP2_500C_NoCC,AFG_HELM,OSD,2020,23.089162064366036
SSP2_500C_NoCC,AFG_HELM,OSD,2025,25.81473628263104
SSP2_500C_NoCC,AFG_HELM,OSD,2030,29.12353709821682
SSP2_500C_NoCC,AFG_HELM,OSD,2035,31.9705847067564
SSP2_500C_NoCC,AFG_HELM,OSD,2040,33.97465216224779
SSP2_500C_NoCC,AFG_HELM,OSD,2045,37.49950725348512
SSP2_500C_NoCC,AFG_HELM,OSD,2050,40.660130601123186
SSP2_500C_NoCC,AFG_HELM,OSD,2060,35.62168548758284
SSP2_500C_NoCC,AFG_HELM,OSD,2070,42.96493082085407
SSP2_500C_NoCC,AFG_HELM,OSD,2080,44.72856536528084
SSP2_500C_NoCC,AFG_HELM,OSD,2090,45.00272750202527
SSP2_500C_NoCC,AFG_HELM,OSD,2100,43.995257156112494
SSP2_500C_NoCC,AFG_HELM,AFR,2035,596.0018499783831
SSP2_500C_NoCC,AFG_HELM,AFR,2040,1192.0036999567662
SSP2_500C_NoCC,AFG_HELM,AFR,2045,1799.1111090511627
SSP2_500C_NoCC,AFG_HELM,AFR,2050,2406.2185181455593
SSP2_500C_NoCC,AFG_HELM,AFR,2060,2714.107299248411
SSP2_500C_NoCC,AFG_HELM,AFR,2070,2990.6604176436917
SSP2_500C_NoCC,AFG_HELM,AFR,2080,3559.5153579702182
SSP2_500C_NoCC,AFG_HELM,AFR,2090,3686.6431413178043
SSP2_500C_NoCC,AFG_HELM,AFR,2100,3800.268593745541
SSP2_500C_NoCC,AFG_HELM,BIO,2025,25.315135883295707
SSP2_500C_NoCC,AFG_HELM,BIO,2030,51.70986176362187
SSP2_500C_NoCC,AFG_HELM,BIO,2035,111.88026961092035
SSP2_500C_NoCC,AFG_HELM,BIO,2040,218.5374573494741
SSP2_500C_NoCC,AFG_HELM,BIO,2045,307.6699247875051
SSP2_500C_NoCC,AFG_HELM,BIO,2050,488.85330157127464
SSP2_500C_NoCC,AFG_HELM,BIO,2060,2097.5844041688424
SSP2_500C_NoCC,AFG_HELM,BIO,2070,2147.2048751234074
SSP2_500C_NoCC,AFG_HELM,BIO,2080,2196.7006388649097
SSP2_500C_NoCC,AFG_HELM,BIO,2090,2076.0932684264976
SSP2_500C_NoCC,AFG_HELM,BIO,2100,2016.4502427369775
SSP2_500C_NoCC,AFG_HELM,C_B,2005,1.3292949997946546
SSP2_500C_NoCC,AFG_HELM,C_B,2010,1.9736184417608595
SSP2_500C_NoCC,AFG_HELM,C_B,2015,1.7283530150628488
SSP2_500C_NoCC,AFG_HELM,C_B,2020,1.7275334084705123
SSP2_500C_NoCC,AFG_HELM,C_B,2025,1.5402398921821174
SSP2_500C_NoCC,AFG_HELM,C_B,2030,2.0518522983986656
SSP2_500C_NoCC,AFG_HELM,C_B,2035,2.341418181037424
SSP2_500C_NoCC,AFG_HELM,C_B,2040,2.4953992491725563
SSP2_500C_NoCC,AFG_HELM,C_B,2045,2.7465727295124505
SSP2_500C_NoCC,AFG_HELM,C_B,2050,2.964257049924631
SSP2_500C_NoCC,AFG_HELM,C_B,2060,2.8780555654651616
SSP2_500C_NoCC,AFG_HELM,C_B,2070,3.455731329337544
SSP2_500C_NoCC,AFG_HELM,C_B,2080,3.310732090855224
SSP2_500C_NoCC,AFG_HELM,C_B,2090,3.5033190637454816
SSP2_500C_NoCC,AFG_HELM,C_B,2100,3.578291367760579
SSP2_500C_NoCC,AFG_HELM,CL,2005,1854.2030180795532
SSP2_500C_NoCC,AFG_HELM,CL,2010,1855.9219809638653
SSP2_500C_NoCC,AFG_HELM,CL,2015,1863.360925756994
SSP2_500C_NoCC,AFG_HELM,CL,2020,1805.2331811668944
SSP2_500C_NoCC,AFG_HELM,CL,2025,2243.693739734063
SSP2_500C_NoCC,AFG_HELM,CL,2030,2527.4537664937675
SSP2_500C_NoCC,AFG_HELM,CL,2035,2737.0190074627108
SSP2_500C_NoCC,AFG_HELM,CL,2040,3021.2722344593353
SSP2_500C_NoCC,AFG_HELM,CL,2045,3370.296797699303
SSP2_500C_NoCC,AFG_HELM,CL,2050,3802.8346114754586
SSP2_500C_NoCC,AFG_HELM,CL,2060,5483.947285687072
SSP2_500C_NoCC,AFG_HELM,CL,2070,5910.920687017579
SSP2_500C_NoCC,AFG_HELM,CL,2080,6245.586662726469
SSP2_500C_NoCC,AFG_HELM,CL,2090,6304.310758090445
SSP2_500C_NoCC,AFG_HELM,CL,2100,6385.682135050496
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2005,981.9633617207056
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2010,957.9696868189327
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2015,979.7417235473943
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2020,933.6142122699152
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2025,1223.881056512729
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2030,1306.8001227627126
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2035,1352.31386302011
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2040,1415.0502094428666
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2045,1484.279475253201
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2050,1563.8179273993333
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2060,1893.9056162512793
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2070,1983.8436562210898
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2080,1981.6712969093512
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2090,1956.40576806932
SSP2_500C_NoCC,AFG_HELM,CROP_FLW,2100,1946.153843572431
SSP2_500C_NoCC,AFG_HELM,GL,2005,23454.481339531256
SSP2_500C_NoCC,AFG_HELM,GL,2010,12519.62439289999
SSP2_500C_NoCC,AFG_HELM,GL,2015,12515.282213853394
SSP2_500C_NoCC,AFG_HELM,GL,2020,11809.59762164565
SSP2_500C_NoCC,AFG_HELM,GL,2025,15914.668743441382
SSP2_500C_NoCC,AFG_HELM,GL,2030,16527.571583776436
SSP2_500C_NoCC,AFG_HELM,GL,2035,16559.9368232693
SSP2_500C_NoCC,AFG_HELM,GL,2040,16535.195980188044
SSP2_500C_NoCC,AFG_HELM,GL,2045,16271.083577176818
SSP2_500C_NoCC,AFG_HELM,GL,2050,15808.617047021973
SSP2_500C_NoCC,AFG_HELM,GL,2060,15113.381056763259
SSP2_500C_NoCC,AFG_HELM,GL,2070,15192.737688079074
SSP2_500C_NoCC,AFG_HELM,GL,2080,13983.172214307026
SSP2_500C_NoCC,AFG_HELM,GL,2090,13362.345127335373
SSP2_500C_NoCC,AFG_HELM,GL,2100,12943.332903386743
SSP2_500C_NoCC,AFG_HELM,GRO,2005,157.3207467611156
SSP2_500C_NoCC,AFG_HELM,GRO,2010,124.6469087932229
SSP2_500C_NoCC,AFG_HELM,GRO,2015,130.6236952632679
SSP2_500C_NoCC,AFG_HELM,GRO,2020,130.3803075009417
SSP2_500C_NoCC,AFG_HELM,GRO,2025,133.61215568693007
SSP2_500C_NoCC,AFG_HELM,GRO,2030,134.93848230293077
SSP2_500C_NoCC,AFG_HELM,GRO,2035,132.70695184136466
SSP2_500C_NoCC,AFG_HELM,GRO,2040,129.01379827409852
SSP2_500C_NoCC,AFG_HELM,GRO,2045,135.37479309922963
SSP2_500C_NoCC,AFG_HELM,GRO,2050,154.28850507311864
SSP2_500C_NoCC,AFG_HELM,GRO,2060,163.53470282134327
SSP2_500C_NoCC,AFG_HELM,GRO,2070,191.12509387953048
SSP2_500C_NoCC,AFG_HELM,GRO,2080,212.02321698374683
